brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Ford, Տեղադրված է՝  31.03.2019, ID: 2098866,Transit ,4 600 $,2002,,Դեղին,,Ֆուրգոն,,Ձախ,,shat lav vichak,Դիզել,,,149000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  31.03.2019, ID: 2098837,Stepwgn ,7 000 $,2006,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Բենզին,,,200000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  31.03.2019, ID: 2098836,CR-V ,3 900 $,2000,"16""",Ոսկեգույն,5,Ունիվերսալ,130,Ձախ,4,,Գազ,2.0,Սև,177700 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  31.03.2019, ID: 2098759,Elysion ,6 550 $,2006,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,2.4 правый руль,Բենզին,,,169000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  31.03.2019, ID: 2098756,Transit ,9 000 $,2011,,Սպիտակ,,Ֆուրգոն,,Ձախ,,NOR BERVAC..6 SKORUST.3.30 METR,Դիզել,,,110000 կմ,Մեխանիկական,
Infiniti, Տեղադրված է՝  31.03.2019, ID: 2098742,M45 ,7 500 $,2006,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,205000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  31.03.2019, ID: 2098725,Fusion ,6 400 $,2013,,Սև,4,Սեդան,,Ձախ,4,2.5 prastoy mator,Բենզին,2.5,Սև,141000 մղոն,Ավտոմատ,Առջևի
Infiniti, Տեղադրված է՝  31.03.2019, ID: 2098711,FX35 ,15 500 $,2011,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,,72000 մղոն,Ավտոմատ,
Infiniti, Տեղադրված է՝  31.03.2019, ID: 2098696,G37 ,10 000 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,98000 մղոն,Ավտոմատ,
Infiniti, Տեղադրված է՝  31.03.2019, ID: 2098695,G37 ,10 000 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,98000 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  31.03.2019, ID: 2098674,Accord ,4 700 $,2004,,Մոխրագույն,,Սեդան,155,Աջ,,,Գազ,2.0,Սև,109000 կմ,Ավտոմատ,Առջևի
Ford, Տեղադրված է՝  31.03.2019, ID: 2098670,Transit ,8 500 $,2007,,Սպիտակ,,Սեդան,,Ձախ,,2. 115,Դիզել,,,317000 կմ,Մեխանիկական,
Infiniti, Տեղադրված է՝  31.03.2019, ID: 2098653,G37 ,9 500 $,2008,"19""",Մոխրագույն,2,Կուպե,333,Ձախ,6,,Բենզին,3.7,Սև,71000 մղոն,Ավտոմատ,Ետևի
Ford, Տեղադրված է՝  31.03.2019, ID: 2098648,Transit ,6 800 $,2004,,Սպիտակ,,Ֆուրգոն,,Ձախ,,shat lav vichak,Դիզել,,,152000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  31.03.2019, ID: 2098631,CR-V ,8 700 $,2011,"17""",Սև,5,Ունիվերսալ,185,Ձախ,4,ERPEVE VTARVAC CI EXEL RESTAYLIN,Բենզին,2.4,Սև,107000 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  31.03.2019, ID: 2098628,Elysion ,7 500 $,2007,"17""",Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,Սև,110638 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  31.03.2019, ID: 2098564,Elysion ,6 100 $,2005,"16""",Սպիտակ,5,Ունիվերսալ,,Ձախ,,2.4,Բենզին,2.4,Մոխրագույն,150000 կմ,Ավտոմատ,Առջևի
Ford, Տեղադրված է՝  31.03.2019, ID: 2098545,Transit ,5 000 $,2003,,Սպիտակ,,Ֆուրգոն,,Ձախ,,NOR BERVAC..100 DZIAUJ..BLAKIROV,Դիզել,,,103000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  31.03.2019, ID: 2098524,Elysion ,6 800 $,2005,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,3.0 4×4,Բենզին,,,156000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  31.03.2019, ID: 2098489,Odyssey ,6 500 $,2006,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,148000 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  31.03.2019, ID: 2098461,Odyssey ,7 500 $,2007,"16""",Սպիտակ,5,Ունիվերսալ,241,Ձախ,,EXL,Բենզին,3.5,Բեժ,186000 մղոն,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  30.03.2019, ID: 2098442,Odyssey ,5 900 $,2005,,Այլ գույն,,Սեդան,,Ձախ,,,Բենզին,,,120000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  30.03.2019, ID: 2098438,FX45 ,7 000 $,2007,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,170000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  30.03.2019, ID: 2098435,Transit ,8 100 $,2007,,Կարմիր,,Ֆուրգոն,,Ձախ,,Zadni vidushi,Դիզել,,,160000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  30.03.2019, ID: 2098414,Elysion ,5 990 $,2005,"17""",Սպիտակ,5,Ունիվերսալ,,Աջ,4,,Բենզին,2.4,Բեժ,166000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  30.03.2019, ID: 2098399,Elysion ,5 600 $,2006,"17""",Մոխրագույն,5,Մինիվեն / Միկրոավտոբուս,160,Ձախ,4,Erku monitor,Բենզին,2.4,Սև,129000 կմ,Ավտոմատ,Առջևի
Chrysler, Տեղադրված է՝  30.03.2019, ID: 2098386,300 C ,5 500 $,2006,,Սև,,Սեդան,,Ձախ,,Restyling,Գազ,,,150 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  30.03.2019, ID: 2098354,FX35 ,8 700 $,2006,,Մոխրագույն,,Ամենագնաց,,Ձախ,,Restayling 4х4,Բենզին,,,150000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  30.03.2019, ID: 2098339,Odyssey ,8 200 $,2008,,Մոխրագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,130000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  30.03.2019, ID: 2098305,Explorer ,8 100 $,2010,"16""",Սև,5,Ամենագնաց,213,Ձախ,6,"XLT, 4*4, JAPAN, завод.левый рул",Բենզին,4.0,Բեժ,132000 կմ,Ավտոմատ,Լիաքարշակ
Chrysler, Տեղադրված է՝  30.03.2019, ID: 2098283,300 ,6 600 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,2.7 LX,Գազ,,,144400 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  30.03.2019, ID: 2098246,Transit ,3 194 $,2003,"15""",Կապույտ,3,Ունիվերսալ,120,Ձախ,4,UNIVERSAL 1.8 BENZIN,Գազ,1.8,Մոխրագույն,165000 կմ,Մեխանիկական,Առջևի
Ford, Տեղադրված է՝  30.03.2019, ID: 2098212,Transit ,6 500 $,2006,,Կապույտ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,nor bervac,Դիզել,,,140000 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  30.03.2019, ID: 2098210,Transit ,6 900 $,2006,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,nor bervac,Դիզել,,,260000 կմ,Մեխանիկական,
Infiniti, Տեղադրված է՝  30.03.2019, ID: 2098206,G37 ,12 800 $,2012,"18""",Սպիտակ,4,Սեդան,,Ձախ,6,REYSTAYLING 11.2011,Բենզին,3.7,Սև,105000 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  30.03.2019, ID: 2098199,CR-V ,15 500 $,2013,"17""",Սև,4,Ամենագնաց,175,Ձախ,4,,Բենզին,2.4,Սև,35000 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  30.03.2019, ID: 2098185,CR-V ,6 500 $,2004,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,152000 մղոն,Ավտոմատ,
Infiniti, Տեղադրված է՝  30.03.2019, ID: 2098164,FX35 ,10 200 $,2007,"20""",Սպիտակ,5,Ամենագնաց,280,Ձախ,6,Premium 4X4 (рус. текст)Идеально,Բենզին,3.5,Բեժ,170000 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  30.03.2019, ID: 2098084,Accord ,20 000 $,2016,,Սև,,Սեդան,180,Ձախ,,Honda Accord Sport 2.4L,Բենզին,2.4,Սև,44500 մղոն,Ավտոմատ,
Infiniti, Տեղադրված է՝  30.03.2019, ID: 2098075,M35 ,8 950 $,2006,,Սև,,Սեդան,,Ձախ,,FULL,Բենզին,,,87500 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  30.03.2019, ID: 2098062,Transit ,6 900 $,2003,"16""",Սպիտակ,4,Ունիվերսալ,125,Ձախ,4,2.4 125 DIAUL ZADNI QASHOX,Դիզել,2.4,Մոխրագույն,178000 կմ,Մեխանիկական,Ետևի
Infiniti, Տեղադրված է՝  30.03.2019, ID: 2098058,FX35 ,8 300 $,2007,,Այլ գույն,,Ամենագնաց,,Ձախ,,280,Բենզին,,,125000 կմ,Ավտոմատ,
GAZ, Տեղադրված է՝  30.03.2019, ID: 2098016,31105 ,3 000 $,2006,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,98000 կմ,Մեխանիկական,
Infiniti, Տեղադրված է՝  30.03.2019, ID: 2098014,QX4 ,6 300 $,2002,"17""",Սև,5,Ամենագնաց,,Ձախ,,3.5,Բենզին,3.5,Սև,136000 կմ,Ավտոմատ,Լիաքարշակ
Ford, Տեղադրված է՝  30.03.2019, ID: 2097992,Transit ,7 600 $,2007,"16""",Սպիտակ,5,Ֆուրգոն,140,Ձախ,4,KONDICIONER,Դիզել,2.4,,190000 կմ,Մեխանիկական,Ետևի
Ford, Տեղադրված է՝  30.03.2019, ID: 2097982,Transit ,5 600 $,2007,"15""",Սպիտակ,5,Ֆուրգոն,85,Ձախ,4,Nor bervac,Դիզել,2.2,,180000 կմ,Մեխանիկական,Առջևի
Ford, Տեղադրված է՝  30.03.2019, ID: 2097971,Transit ,6 800 $,2003,"16""",Սպիտակ,5,Ֆուրգոն,125,Ձախ,4,125 dziauj,Դիզել,2.4,,158000 կմ,Մեխանիկական,Ետևի
Honda, Տեղադրված է՝  30.03.2019, ID: 2097967,Elysion ,6 800 $,2008,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,2.4,Գազ,,,157000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  30.03.2019, ID: 2097666,Fit ,2 500 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,234456 կմ,Մեխանիկական,
Infiniti, Տեղադրված է՝  30.03.2019, ID: 2097605,QX4 ,6 200 $,2002,,Սպիտակ,,Ամենագնաց,,Ձախ,,3.5 cepov mator,Բենզին,,,103000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  30.03.2019, ID: 2097550,FX35 ,14 900 $,2012,,Մոխրագույն,,Ամենագնաց,,Ձախ,,Restayling,Բենզին,,,71000 կմ,Ավտոմատ,
GAZ, Տեղադրված է՝  30.03.2019, ID: 2097463,31105 ,2 800 $,2008,,Ոսկեգույն,,Սեդան,,Ձախ,,,Գազ,,,153128 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  30.03.2019, ID: 2097311,Fusion ,8 700 $,2013,,Սև,,Սեդան,,Ձախ,,2.5 se,Բենզին,,,89000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  30.03.2019, ID: 2097280,EX35 ,8 550 $,2009,"19""",Այլ գույն,4,Ամենագնաց,300,Ձախ,6,,Բենզին,3.5,Սև,109000 կմ,Ավտոմատ,Լիաքարշակ
Ford, Տեղադրված է՝  30.03.2019, ID: 2097269,Fusion ,10 000 $,2015,"18""",Սպիտակ,4,Սեդան,175,Ձախ,4,Sport,Բենզին,2.5,Մոխրագույն,52000 մղոն,Ավտոմատ,Առջևի
Ford, Տեղադրված է՝  30.03.2019, ID: 2097201,Escape ,6 800 $,2009,,Մոխրագույն,,Ամենագնաց,,Ձախ,,Ex SPORT,Բենզին,,,136000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  30.03.2019, ID: 2097179,Focus ,5 800 $,2013,"16""",Մոխրագույն,4,Սեդան,160,Ձախ,4,SE,Բենզին,2.0,Մոխրագույն,130000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  30.03.2019, ID: 2097172,Elysion ,5 500 $,2005,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,130000 կմ,Ավտոմատ,
Chrysler, Տեղադրված է՝  30.03.2019, ID: 2097124,300 C ,7 000 $,2006,"22""",Սպիտակ,4,Սեդան,252,Ձախ,6,Xx,Բենզին,2.7,Սպիտակ,1393 մղոն,Ավտոմատ,Ետևի
Ford, Տեղադրված է՝  30.03.2019, ID: 2097123,Focus ,6 200 $,2014,,Արծաթագույն,,Հետչբեք,,Ձախ,,,Բենզին,,,196000 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  30.03.2019, ID: 2097104,Explorer ,16 000 $,2012,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,110000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  29.03.2019, ID: 2097029,Econoline ,4 500 $,2000,,Սպիտակ,,Ֆուրգոն,,Ձախ,,E150,Գազ,,,163000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  29.03.2019, ID: 2097014,Fusion ,10 300 $,2013,"17""",Սև,5,Սեդան,179,Ձախ,4,1.6 ecobost,Բենզին,1.6,Սև,134000 մղոն,Ավտոմատ,Առջևի
Infiniti, Տեղադրված է՝  29.03.2019, ID: 2097000,QX4 ,6 000 $,2002,"17""",Արծաթագույն,4,Ամենագնաց,240,Ձախ,6,,Բենզին,3.5,Սև,165000 կմ,Ավտոմատ,Լիաքարշակ
Infiniti, Տեղադրված է՝  29.03.2019, ID: 2096966,M35 ,7 500 $,2008,,Սև,,Ամենագնաց,,Ձախ,,poxanakum,Բենզին,,,120000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  29.03.2019, ID: 2096955,Explorer ,6 500 $,2006,"18""",Սպիտակ,5,Ամենագնաց,296,Ձախ,8,4.6 JAPAN,Բենզին,4.6,Բեժ,130000 կմ,Ավտոմատ,Լիաքարշակ
Ford, Տեղադրված է՝  29.03.2019, ID: 2096930,Explorer ,8 200 $,2007,"17""",Սև,5,Ամենագնաց,210,Ձախ,6,4 vd,Գազ,4.0,Բեժ,145000 կմ,Ավտոմատ,Լիաքարշակ
Chrysler, Տեղադրված է՝  29.03.2019, ID: 2096922,300 C ,6 900 $,2005,,Սև,,Սեդան,,Ձախ,,,Գազ,,,130000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  29.03.2019, ID: 2096874,FX35 ,10 500 $,2007,,Սև,,Ամենագնաց,,Ձախ,,universal,Գազ,,,180000 կմ,Ավտոմատ,
Chrysler, Տեղադրված է՝  29.03.2019, ID: 2096849,300 ,6 600 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,2.7 LX,Գազ,,,144400 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  29.03.2019, ID: 2096794,Elysion ,9 000 $,2011,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,"2.4, PRESTIGE 4wb",Բենզին,2.4,,112000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  29.03.2019, ID: 2096792,F150 ,10 000 $,2004,,Կարմիր,,Պիկապ,,Ձախ,,,Բենզին,5.4,Մոխրագույն,150000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  29.03.2019, ID: 2096791,G35 ,4 800 $,2008,"18""",Մոխրագույն,4,Սեդան,306,Ձախ,6,premium,Բենզին,3.5,Սև,144000 կմ,Ավտոմատ,Ետևի
Infiniti, Տեղադրված է՝  29.03.2019, ID: 2096752,EX35 ,11 000 $,2008,,Սմբկագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,73000 մղոն,Ավտոմատ,
Infiniti, Տեղադրված է՝  29.03.2019, ID: 2096724,G25 ,11 000 $,2012,"17""",Սպիտակ,4,Սեդան,222,Ձախ,6,,Բենզին,2.5,Սև,86000 մղոն,Ավտոմատ,Ետևի
Honda, Տեղադրված է՝  29.03.2019, ID: 2096496,CR-V ,7 900 $,2007,,Ոսկեգույն,,Ամենագնաց,,Ձախ,,EX_L,Բենզին,,,95000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  29.03.2019, ID: 2096475,Explorer ,6 900 $,2006,"18""",Սև,4,Ամենագնաց,296,Ձախ,8,LIMITED 4.6 296 HP GERAZANC GAZO,Գազ,4.6,Սև,116000 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  29.03.2019, ID: 2096066,Accord ,13 500 $,2013,,Սպիտակ,,Սեդան,,Ձախ,,Sport,Բենզին,,,90000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  29.03.2019, ID: 2096031,Element ,5 200 $,2003,,Այլ գույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,104000 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  29.03.2019, ID: 2096007,Elysion ,4 900 $,2004,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,GINN SAKARKELI,Գազ,,,12 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  29.03.2019, ID: 2095966,QX4 ,4 900 $,2001,,Արծաթագույն,,Ամենագնաց,,Ձախ,,GINN SAKARKELI,Գազ,,,10 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  29.03.2019, ID: 2095885,Fit ,3 200 $,2004,,Սպիտակ,,Սեդան,,Աջ,,1.3,Բենզին,,,219765 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  29.03.2019, ID: 2095641,FX35 ,8 200 $,2006,,Նարնջագույն,,Ամենագնաց,,Ձախ,,,Գազ,,,230000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  29.03.2019, ID: 2095496,Elysion ,6 800 $,2004,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Բենզին,,,78000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  29.03.2019, ID: 2095494,CR-V ,9 800 $,2011,"17""",Շագանակագույն,,Ունիվերսալ,177,Ձախ,4,Restyling 4-WD,Բենզին,2.4,Բեժ,110000 կմ,Ավտոմատ,Լիաքարշակ
