brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Lexus, Տեղադրված է՝  18.12.2018, ID: 1937250,GX 470 ,14 800 $,2006,,Սպիտակ,4,Ամենագնաց,,Ձախ,8,"Restyling,CARFAX ՄԱՔՈՒՐ,Նոր բերվ",Բենզին,4.7,,100000 մղոն,Ավտոմատ,Լիաքարշակ
Opel, Տեղադրված է՝  18.12.2018, ID: 1937246,Astra ,3 400 $,2003,,Այլ գույն,,Հետչբեք,,Ձախ,,,Գազ,,,181000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1937233,GS 300 ,13 500 $,2009,,Սպիտակ,4,Սեդան,249,Ձախ,6,,Բենզին,3,,150000 կմ,Ավտոմատ,Ետևի
Kia, Տեղադրված է՝  18.12.2018, ID: 1937230,Forte ,5 600 $,2015,,Բալագույն,,Սեդան,,Ձախ,,,Բենզին,,,33000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  18.12.2018, ID: 1937228,Astra ,4 800 $,2008,,Սպիտակ,,Հետչբեք,,Ձախ,,SATURN ASTRA XE,Բենզին,,,140000 մղոն,Մեխանիկական,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1937225,GX 470 ,13 900 $,2005,,Սպիտակ,4,Ամենագնաց,,Ձախ,8,"Restyling,CARFAX ՄԱՔՈՒՐ,Նոր բերվ",Բենզին,4.7,,160000 մղոն,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  18.12.2018, ID: 1937221,LX 570 ,42 000 $,2011,"20""",Սպիտակ,5,Ամենագնաց,367,Ձախ,8,,Բենզին,5.7,Այլ գույն,129402 կմ,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  18.12.2018, ID: 1937218,GX 470 ,14 200 $,2006,,Մոխրագույն,4,Ամենագնաց,,Ձախ,8,"Restyling,CARFAX ՄԱՔՈՒՐ,Նոր բերվ",Բենզին,4.7,,127000 մղոն,Ավտոմատ,Լիաքարշակ
Kia, Տեղադրված է՝  18.12.2018, ID: 1937217,Forte ,5 500 $,2012,,Սև,,Հետչբեք,,Ձախ,,ZAVACKOY DZAX,Բենզին,,,148000 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  18.12.2018, ID: 1937214,Forte ,5 600 $,2011,,Կարմիր,,Սեդան,,Ձախ,,i,Բենզին,,,156000 կմ,Կիսաավտոմատ,
Kia, Տեղադրված է՝  18.12.2018, ID: 1937212,Forte ,5 600 $,2011,,Կարմիր,,Սեդան,,Ձախ,,i,Բենզին,,,156000 կմ,Կիսաավտոմատ,
Kia, Տեղադրված է՝  18.12.2018, ID: 1937211,Forte ,5 600 $,2011,,Կարմիր,,Սեդան,,Ձախ,,i,Բենզին,,,156000 կմ,Կիսաավտոմատ,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1937210,GX 460 ,39 000 $,2015,,Արծաթագույն,4,Ամենագնաց,,Ձախ,8,"Restyling,CARFAX ՄԱՔՈՒՐ,Նոր բերվ",Բենզին,4.6,,31500 մղոն,Ավտոմատ,Լիաքարշակ
Mazda, Տեղադրված է՝  18.12.2018, ID: 1937209,6,6 900 $,2014,,Բալագույն,,Սեդան,,Ձախ,,,Բենզին,,,58000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  18.12.2018, ID: 1937207,Astra ,3 500 $,2002,"15""",Այլ գույն,5,Հետչբեք,101,Ձախ,4,G,Բենզին,1.6,Մոխրագույն,24000 կմ,Մեխանիկական,Առջևի
Lexus, Տեղադրված է՝  18.12.2018, ID: 1937184,GS 300 ,10 000 $,2006,,Սև,,Սեդան,,Ձախ,,amena fullna,Բենզին,,,120000 կմ,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  18.12.2018, ID: 1937157,Outlander ,6 500 $,2007,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,63000 մղոն,Վարիատոր,
Mitsubishi, Տեղադրված է՝  18.12.2018, ID: 1937141,Airtrek ,3 850 $,2003,,Արծաթագույն,,Հետչբեք,,Ձախ,,,Բենզին,,,89000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  18.12.2018, ID: 1937127,Corsa ,700 000 ֏,2003,"14""",Երկնագույն,5,Հետչբեք,58,Ձախ,3,Z10,Գազ,1,Մոխրագույն,246000 կմ,Մեխանիկական,Առջևի
Opel, Տեղադրված է՝  18.12.2018, ID: 1937095,Zafira ,4 200 $,2004,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,1.8 2004-2005 NJOY,Բենզին,,,183000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1937063,GS 350 ,9 900 $,2007,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,119000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  18.12.2018, ID: 1937050,Astra ,3 200 $,2001,"15""",Արծաթագույն,5,Հետչբեք,86,Ձախ,4,PRASTOY IJEKTR,Բենզին,1.6,Սև,138000 կմ,Մեխանիկական,Առջևի
Lexus, Տեղադրված է՝  18.12.2018, ID: 1937038,GX 470 ,15 500 $,2004,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,Սև,118000 մղոն,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  18.12.2018, ID: 1937020,GX 470 ,15 700 $,2006,,Սև,,Ամենագնաց,,Ձախ,,2006-2007-carfax,Բենզին,,,141000 կմ,Ավտոմատ,
Niva, Տեղադրված է՝  18.12.2018, ID: 1936890,2121,4 500 $,2008,,Սպիտակ,,Ամենագնաց,,Ձախ,,"ԳԱԶԻ ԲԱԼՈՆ 1,2,ԻԺԵԿՏՈՐ",Գազ,1.7,,90000 կմ,Մեխանիկական,Լիաքարշակ
Lexus, Տեղադրված է՝  18.12.2018, ID: 1936863,GX 470 ,17 200 $,2006,,Սպիտակ,,Ամենագնաց,,Ձախ,,MAQUR CARFAX chpchac,Բենզին,,,145000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1936862,GX 470 ,17 200 $,2007,,Սպիտակ,,Ամենագնաց,,Ձախ,,MAQUR CARFAX chpchac,Բենզին,,,145000 կմ,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  18.12.2018, ID: 1936841,Pajero Pinin (IO) ,3 800 $,2001,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,Pajero 2.0,Բենզին,,,140000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  18.12.2018, ID: 1936818,Astra ,3 000 $,2003,,Մոխրագույն,,Սեդան,,Ձախ,,,Գազ,,,217000 կմ,Մեխանիկական,
Kia, Տեղադրված է՝  18.12.2018, ID: 1936796,Rio ,11 400 $,2018,,Կարմիր,,Սեդան,,Ձախ,,,Բենզին,,,60 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1936791,LS 460 ,30 000 $,2010,"19""",Սև,5,Սեդան,,Ձախ,8,,Բենզին,4.6,Սև,120000 կմ,Ավտոմատ,Լիաքարշակ
Niva, Տեղադրված է՝  18.12.2018, ID: 1936787,2121,4 800 $,2008,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Գազ,,,150000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  18.12.2018, ID: 1936786,Astra ,3 050 $,2001,,Սև,,Հետչբեք,84,Ձախ,,PROSTOI MOTOR IJEKTR AVTOPILOT,Բենզին,1.6,,175000 կմ,Մեխանիկական,Առջևի
Opel, Տեղադրված է՝  18.12.2018, ID: 1936784,Zafira ,3 750 $,2003,"15""",Կապույտ,5,Ունիվերսալ,125,Ձախ,4,Restyling. Hexuk gaz 45 litr,Գազ,1.8,Սև,200000 կմ,Մեխանիկական,Առջևի
Lexus, Տեղադրված է՝  18.12.2018, ID: 1936779,GX 470 ,14 300 $,2004,"17""",Արծաթագույն,5,Ունիվերսալ,238,Ձախ,8,Restyling,Գազ,4.7,Բեժ,100800 մղոն,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  18.12.2018, ID: 1936778,GS 300 ,10 700 $,2007,,Արծաթագույն,,Սեդան,,Ձախ,,Anteri vichak poxanakum,Բենզին,,,133000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  18.12.2018, ID: 1936758,Astra ,3 100 $,2001,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,122000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1936755,GX 470 ,16 450 $,2007,"17""",Սպիտակ,5,Ամենագնաց,264,Ձախ,8,VVT-i restayl 2009 gaz,Գազ,4.7,Բեժ,115000 մղոն,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  18.12.2018, ID: 1936748,GX 460 ,43 500 $,2015,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,45500 կմ,Ավտոմատ,
Mazda, Տեղադրված է՝  18.12.2018, ID: 1936740,6,9 600 $,2014,,Մոխրագույն,,Սեդան,,Ձախ,,Sport 2.5,Բենզին,,,61000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1936711,GX 460 ,27 000 $,2011,"18""",Սպիտակ,5,Ամենագնաց,301,Ձախ,8,Lexus Gx460,Բենզին,4.6,Շագանակագույն,140000 կմ,Ավտոմատ,Լիաքարշակ
Opel, Տեղադրված է՝  18.12.2018, ID: 1936669,Combo ,4 900 $,2006,,Սպիտակ,,Ֆուրգոն,,Ձախ,,Combo 1.6,Բենզին,,,153000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  18.12.2018, ID: 1936647,Astra ,2 800 $,2003,,Կանաչ,,Հետչբեք,,Ձախ,,1.6 prastoy,Գազ,,,187000 կմ,Մեխանիկական,
Land Rover, Տեղադրված է՝  18.12.2018, ID: 1936638,Range Rover Sport ,13 500 $,2006,,Սև,,Ամենագնաց,,Ձախ,,4.4 HSE,Գազ,,,139000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1936595,GX 470 ,17 500 $,2006,,Սև,,Ամենագնաց,,Ձախ,,4.7 vvt-i,Բենզին,,,101000 մղոն,Ավտոմատ,
Land Rover, Տեղադրված է՝  18.12.2018, ID: 1936539,Range Rover ,33 000 $,2012,"20""",Սև,4,Ամենագնաց,510,Ձախ,8,5.0LItr. RESTAYLING,Բենզին,5,Սև,119000 կմ,Ավտոմատ,Լիաքարշակ
Kia, Տեղադրված է՝  18.12.2018, ID: 1936514,Forte ,7 500 $,2010,,Ոսկեգույն,,Կուպե,,Ձախ,,,Բենզին,,,76000 մղոն,Ավտոմատ,
Kia, Տեղադրված է՝  18.12.2018, ID: 1936486,Forte ,8 500 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,45000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  18.12.2018, ID: 1936450,Zafira ,4 300 $,2004,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,198000 կմ,Մեխանիկական,
Kia, Տեղադրված է՝  18.12.2018, ID: 1936257,Optima ,8 400 $,2013,,Սև,,Սեդան,,Ձախ,,POLNI FUUL PANARAMA,Բենզին,,,83000 կմ,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  18.12.2018, ID: 1936195,Outlander ,9 800 $,2009,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,70000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1936106,GX 460 ,28 800 $,2011,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,137000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1936100,GX 460 ,29 500 $,2012,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,77000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  18.12.2018, ID: 1936082,Zafira ,3 900 $,2002,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,,Բենզին,,,142000 կմ,Մեխանիկական,
Kia, Տեղադրված է՝  18.12.2018, ID: 1936077,Sorento ,6 000 $,2005,"16""",Սև,5,Ամենագնաց,195,Ձախ,6,Sorento 3.5 EX,Բենզին,3.5,Բեժ,157000 մղոն,Ավտոմատ,Լիաքարշակ
Mitsubishi, Տեղադրված է՝  18.12.2018, ID: 1936050,Airtrek ,4 200 $,2001,"16""",Շագանակագույն,5,Սեդան,115,Ձախ,4,2.0LITR,Բենզին,2,Մոխրագույն,58000 կմ,Ավտոմատ,Լիաքարշակ
Mitsubishi, Տեղադրված է՝  18.12.2018, ID: 1936044,Airtrek ,4 800 $,2003,"16""",Սպիտակ,5,Սեդան,135,Ձախ,4,2.4 PRASTOY MATOR,Բենզին,2.4,Սև,98000 կմ,Ավտոմատ,Լիաքարշակ
Mitsubishi, Տեղադրված է՝  18.12.2018, ID: 1936040,Outlander ,6 800 $,2007,"18""",Սպիտակ,5,Սեդան,220,Ձախ,6,3.0LITR,Բենզին,3,Մոխրագույն,92000 կմ,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  18.12.2018, ID: 1935974,GX 470 ,12 900 $,2004,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Գազ,,,200000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  18.12.2018, ID: 1935961,Astra ,3 250 $,2000,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,142000 կմ,Մեխանիկական,
Niva, Տեղադրված է՝  18.12.2018, ID: 1935945,4x4 Urban ,7 000 $,2015,"16""",Սպիտակ,,Սեդան,,Ձախ,4,,Բենզին,1.7,Մոխրագույն,45000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  18.12.2018, ID: 1935930,GX 470 ,12 300 $,2003,,Այլ գույն,,Ամենագնաց,,Ձախ,,Gx470,Գազ,,,170000 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  18.12.2018, ID: 1935885,Sportage ,11 800 $,2010,,Մոխրագույն,,Սեդան,,Ձախ,,2.4 DONC,Գազ,,,89000 մղոն,Ավտոմատ,
Niva, Տեղադրված է՝  18.12.2018, ID: 1935815,2121,3 200 $,2006,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,,200000 կմ,Մեխանիկական,
Land Rover, Տեղադրված է՝  18.12.2018, ID: 1935814,Freelander ,2 200 $,2000,,Սև,,Ամենագնաց,,Ձախ,,1.8,Գազ,,,245000 կմ,Մեխանիկական,
Mitsubishi, Տեղադրված է՝  18.12.2018, ID: 1935795,Pajero ,2 700 $,2001,,Սպիտակ,,Կուպե,,Ձախ,,GDI,Բենզին,,,152419 կմ,Ավտոմատ,
Land Rover, Տեղադրված է՝  17.12.2018, ID: 1935765,Range Rover ,11 000 $,2004,"20""",Սև,5,Ամենագնաց,286,Ձախ,8,Range Rover vogue 4.4l,Գազ,4.4,Սև,230000 կմ,Ավտոմատ,Լիաքարշակ
Kia, Տեղադրված է՝  17.12.2018, ID: 1935764,Forte ,7 500 $,2015,,Սև,,Սեդան,,Ձախ,,1.8 prastoy cepov,Բենզին,,,82000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  17.12.2018, ID: 1935761,Astra ,2 900 $,2001,,Կանաչ,,Հետչբեք,,Ձախ,,,Գազ,,,201000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  17.12.2018, ID: 1935760,Astra ,2 900 $,2001,,Կանաչ,,Հետչբեք,,Ձախ,,,Գազ,,,201000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935743,GX 470 ,16 499 $,2005,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,125000 մղոն,Ավտոմատ,
Mazda, Տեղադրված է՝  17.12.2018, ID: 1935720,MPV ,7 000 $,2008,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,2.3 mator,Գազ,,,140000 կմ,Ավտոմատ,
Niva, Տեղադրված է՝  17.12.2018, ID: 1935710,2121,4 700 $,2008,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Գազ,,,80000 կմ,Մեխանիկական,
Niva, Տեղադրված է՝  17.12.2018, ID: 1935709,2121,4 700 $,2008,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Գազ,,,80000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  17.12.2018, ID: 1935704,Astra ,3 000 $,2001,,Արծաթագույն,,Հետչբեք,,Ձախ,,Ecotec 1.6,Գազ,,,145000 կմ,Մեխանիկական,
Mitsubishi, Տեղադրված է՝  17.12.2018, ID: 1935702,Outlander ,7 500 $,2006,"16""",Սպիտակ,4,Ունիվերսալ,210,Ձախ,6,3,Գազ,3,Սև,143500 մղոն,Ավտոմատ,Լիաքարշակ
Opel, Տեղադրված է՝  17.12.2018, ID: 1935691,Astra ,4 900 $,2005,"16""",Արծաթագույն,4,Հետչբեք,140,Ձախ,4,Germanakan,Բենզին,2.2,Սև,185000 կմ,Ավտոմատ,Առջևի
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935689,RX 300 ,3 500 $,2002,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,,210000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  17.12.2018, ID: 1935680,Astra ,3 000 $,2000,,Արծաթագույն,,Սեդան,,Ձախ,,Opel astra j 16. Ecotec,Գազ,,,286000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  17.12.2018, ID: 1935679,Signum ,4 900 $,2005,"16""",Արծաթագույն,4,Սեդան,140,Ձախ,4,Zavackoy Dzax,Բենզին,2.2,Սև,185000 կմ,Ավտոմատ,Առջևի
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935660,GX 460 ,43 000 $,2013,,Սև,5,Ունիվերսալ,,Ձախ,,,Բենզին,4.6,Մոխրագույն,77 մղոն,Ավտոմատ,Լիաքարշակ
Mitsubishi, Տեղադրված է՝  17.12.2018, ID: 1935658,Montero Sport ,5 700 $,2004,,Կանաչ,,Ամենագնաց,,Ձախ,,3.3,Բենզին,,,152000 մղոն,Ավտոմատ,
Niva, Տեղադրված է՝  17.12.2018, ID: 1935655,2121,2 700 $,2003,"16""",Սպիտակ,3,Ամենագնաց,,Ձախ,4,,Գազ,1.7,Սև,180000 կմ,Մեխանիկական,Լիաքարշակ
Opel, Տեղադրված է՝  17.12.2018, ID: 1935615,Astra ,3 200 $,2002,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,G,Գազ,,,170000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  17.12.2018, ID: 1935608,Astra ,1 700 $,2000,,Մոխրագույն,,Սեդան,,Ձախ,,,Գազ,,,110108 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  17.12.2018, ID: 1935585,Vectra B ,3 200 $,2000,,Արծաթագույն,,Սեդան,,Ձախ,,1.6,Գազ,,,160000 կմ,Մեխանիկական,
Mazda, Տեղադրված է՝  17.12.2018, ID: 1935564,6,9 450 $,2013,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,75000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935533,RX 300 ,5 800 $,2002,,Կապույտ,,Ամենագնաց,,Ձախ,,RX300,Գազ,,,160000 մղոն,Ավտոմատ,
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935523,RX 350 ,12 200 $,2006,,Մոխրագույն,5,Ունիվերսալ,,Ձախ,6,,Բենզին,3.5,Մոխրագույն,94000 մղոն,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935511,RX 350 ,12 800 $,2007,,Սպիտակ,,Ունիվերսալ,,Ձախ,6,,Բենզին,3.5,Բեժ,63000 մղոն,Ավտոմատ,Լիաքարշակ
Niva, Տեղադրված է՝  17.12.2018, ID: 1935507,2121,6 400 $,2016,,Սև,,Կուպե,,Ձախ,,,Բենզին,,,45000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935505,RX 350 ,17 600 $,2010,"18""",Սպիտակ,5,Ունիվերսալ,,Ձախ,6,,Բենզին,3.5,Բեժ,87000 մղոն,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935498,GX 470 ,14 800 $,2005,,Արծաթագույն,5,Ամենագնաց,,Ձախ,8,,Բենզին,4.7,Բեժ,125000 մղոն,Ավտոմատ,Լիաքարշակ
Niva, Տեղադրված է՝  17.12.2018, ID: 1935494,2121,6 400 $,2016,,Սև,,Կուպե,,Ձախ,,,Բենզին,,,45000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935492,RX 350 ,17 600 $,2010,"18""",Սպիտակ,5,Ունիվերսալ,,Ձախ,6,,Բենզին,3.5,Բեժ,41000 մղոն,Ավտոմատ,Լիաքարշակ
Opel, Տեղադրված է՝  17.12.2018, ID: 1935473,Combo ,4 600 $,2008,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Գազ,,,120000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935470,RX 350 ,12 800 $,2007,"18""",Սև,5,Ամենագնաց,,Ձախ,6,,Գազ,3.5,Սև,98000 մղոն,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935456,RX 330 ,8 800 $,2003,"18""",Արծաթագույն,,Ունիվերսալ,,Ձախ,,,Գազ,,,123000 կմ,Ավտոմատ,Առջևի
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935455,RX 330 ,7 900 $,2003,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,Սպիտակ,225000 կմ,Ավտոմատ,
Niva, Տեղադրված է՝  17.12.2018, ID: 1935449,2121,5 500 $,2013,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,68000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  17.12.2018, ID: 1935446,Zafira ,3 500 $,2002,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,175000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  17.12.2018, ID: 1935441,Astra ,3 000 $,2001,"17""",Արծաթագույն,,Ունիվերսալ,,Ձախ,,1.6. PRASTOY MATOR...KONDICONER,Բենզին,1.6,Սև,150000 կմ,Մեխանիկական,Առջևի
Opel, Տեղադրված է՝  17.12.2018, ID: 1935407,Astra ,3 000 $,2002,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,118000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935377,GX 470 ,13 690 $,2005,,Կապույտ,,Ամենագնաց,,Ձախ,,,Բենզին,,,192000 կմ,Ավտոմատ,
Niva, Տեղադրված է՝  17.12.2018, ID: 1935239,2121,4 000 $,2007,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,,168000 կմ,Մեխանիկական,
Mitsubishi, Տեղադրված է՝  17.12.2018, ID: 1935215,Pajero Pinin (IO) ,4 450 $,2007,"16""",Արծաթագույն,5,Ամենագնաց,,Ձախ,,,Բենզին,2,Բեժ,100000 կմ,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935212,RX 330 ,10 300 $,2003,,Մոխրագույն,,Ամենագնաց,,Ձախ,,4x4,Բենզին,,,148000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  17.12.2018, ID: 1935150,Vectra ,4 300 $,2003,,Մոխրագույն,,Սեդան,,Ձախ,,,Գազ,,,180 կմ,Մեխանիկական,
Land Rover, Տեղադրված է՝  17.12.2018, ID: 1935144,Freelander ,3 500 $,2000,"17""",Բալագույն,4,Ունիվերսալ,120,Ձախ,4,1.8,Բենզին,1.8,Մոխրագույն,130000 կմ,Մեխանիկական,Լիաքարշակ
Opel, Տեղադրված է՝  17.12.2018, ID: 1935103,Astra ,3 300 $,2000,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,Universal,Գազ,,,111550 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935095,RX 350 ,12 000 $,2007,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,114000 մղոն,Ավտոմատ,
Land Rover, Տեղադրված է՝  17.12.2018, ID: 1935072,Range Rover Sport ,28 000 $,2011,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,110 կմ,Ավտոմատ,
Mazda, Տեղադրված է՝  17.12.2018, ID: 1935053,6,14 000 $,2015,,Սև,,Սեդան,,Ձախ,,Mazda 6 grand touring,Բենզին,,,60000 մղոն,Ավտոմատ,
Lexus, Տեղադրված է՝  17.12.2018, ID: 1935027,ES 350 ,25 500 $,2013,"18""",Սև,4,Սեդան,269,Ձախ,6,RESTYLING,Բենզին,3.5,Բեժ,68000 կմ,Ավտոմատ,Առջևի
Mitsubishi, Տեղադրված է՝  17.12.2018, ID: 1935018,Grandis ,4 500 $,2006,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,87000 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  17.12.2018, ID: 1935001,Forte ,3 500 $,2010,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,75735 մղոն,Ավտոմատ,
Kia, Տեղադրված է՝  17.12.2018, ID: 1934986,Forte ,11 700 $,2017,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,12000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  17.12.2018, ID: 1934982,Astra ,3 600 $,2003,"15""",Կապույտ,5,Հետչբեք,101,Ձախ,4,,Գազ,1.6,Մոխրագույն,250000 կմ,Մեխանիկական,Առջևի
Kia, Տեղադրված է՝  17.12.2018, ID: 1934973,Forte Coupe ,6 700 $,2009,,Սև,,Կուպե,,Ձախ,,,Բենզին,,,108400 մղոն,Ավտոմատ,
Kia, Տեղադրված է՝  17.12.2018, ID: 1934963,Sorento ,4 895 $,2004,,Սև,,Ունիվերսալ,,Ձախ,,EX,Բենզին,,,151000 մղոն,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  17.12.2018, ID: 1934957,Airtrek ,2 256 000 ֏,2001,,Մոխրագույն,,Ունիվերսալ,,Աջ,,,Գազ,,,85000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  17.12.2018, ID: 1934953,Zafira ,2 850 $,2000,"15""",Բալագույն,5,Մինիվեն / Միկրոավտոբուս,115,Ձախ,4,1.8,Բենզին,1.8,Սև,193000 կմ,Մեխանիկական,Առջևի
Kia, Տեղադրված է՝  17.12.2018, ID: 1934934,Optima ,9 000 $,2013,,Սև,,Սեդան,,Ձախ,,"2,4 GDI",Բենզին,,,39000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  17.12.2018, ID: 1934894,Zafira ,4 400 $,2005,,Մոխրագույն,,Ունիվերսալ,,Ձախ,,"2,2 cep avtomat",Բենզին,,,200000 կմ,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  17.12.2018, ID: 1934872,Airtrek ,4 400 $,2002,,Սև,,Ունիվերսալ,,Ձախ,,Miniven tyuning,Բենզին,,,81000 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  17.12.2018, ID: 1934870,Forte ,5 200 $,2012,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,121000 մղոն,Ավտոմատ,
Niva, Տեղադրված է՝  17.12.2018, ID: 1934862,2121,4 200 $,2006,,Սպիտակ,,Կուպե,,Ձախ,,,Գազ,,,140000 կմ,Մեխանիկական,
