brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Audi, Տեղադրված է՝  22.12.2018, ID: 1942980,A6 ,11 500 $,2009,"18""",Սև,4,Սեդան,290,Ձախ,6,Audi A6 3.0 Supercharger,Բենզին,3.0,Սև,158000 մղոն,Ավտոմատ,Լիաքարշակ
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942979,C 240 ,5 500 $,2001,,Սև,,Սեդան,,Ձախ,,Avangard,Գազ,,,190000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942978,C 230 ,6 300 $,2007,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,130000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942977,C 230 ,6 300 $,2007,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,130000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942976,Tiida ,4 000 $,2006,"16""",Կապույտ,5,Հետչբեք,120,Աջ,4,Universal,Բենզին,1.5,Սև,160000 կմ,Վարիատոր,Առջևի
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942970,Teana ,4 400 $,2003,,Այլ գույն,,Սեդան,,Ձախ,,,Գազ,,,190000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942965,CLK 500 ,8 000 $,2006,,Սև,,Կուպե,,Ձախ,,Full,Բենզին,,,111111 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942964,Elantra ,6 500 $,2012,"16""",Մոխրագույն,4,Սեդան,145,Ձախ,4,Nor Bervac,Բենզին,1.8,Մոխրագույն,81000 կմ,Ավտոմատ,Առջևի
BMW, Տեղադրված է՝  22.12.2018, ID: 1942962,X5 ,24 000 $,2012,,Սպիտակ,,Ունիվերսալ,,Ձախ,,3.5 Xdrive,Բենզին,,,81000 մղոն,Ավտոմատ,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942961,Elantra ,6 800 $,2012,"15""",Սև,5,Հետչբեք,,Ձախ,4,IDEALAKAN,Բենզին,1.8,Մոխրագույն,72000 կմ,Ավտոմատ,Առջևի
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942960,Alphard ,8 000 $,2007,,Սպիտակ,,Ունիվերսալ,,Ձախ,,RESTAYLING,Բենզին,,,112000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942953,S 500 ,15 900 $,2009,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,176000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942952,Sonata ,6 399 $,2011,,Սև,,Սեդան,,Ձախ,,Նոր բերված գտնվում է գերազանց վի,Բենզին,,,85500 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  22.12.2018, ID: 1942948,530 ,5 000 $,2008,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,191000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942946,Quest ,14 300 $,2015,,Սև,,Ունիվերսալ,,Ձախ,,SV,Բենզին,,,57000 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942945,Camry ,5 000 $,2010,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,191000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942938,320 ,5 000 $,2002,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,191000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942935,Sonata ,5 000 $,2013,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,191000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942933,E 320 ,9 800 $,2004,,Սև,,Սեդան,,Ձախ,,...,Բենզին,,,52000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  22.12.2018, ID: 1942932,320 ,5 000 $,2003,"17""",Սպիտակ,4,Սեդան,170,Ձախ,6,320i,Գազ,2.2,Սև,208331 կմ,Ավտոմատ,Ետևի
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942930,Elantra ,5 000 $,2013,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,191000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942929,X-Trail ,4 850 $,2006,,Սև,,Ամենագնաց,,Փոխված աջից ձախ,,Japan,Բենզին,,,97000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942928,Ipsum ,5 200 $,2007,,Ոսկեգույն,,Ունիվերսալ,,Փոխված աջից ձախ,,2.4,Բենզին,,,130000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942927,E 350 ,7 900 $,2007,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,100000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  22.12.2018, ID: 1942925,X5 ,7 000 $,2005,"18""",Սպիտակ,4,Ունիվերսալ,231,Ձախ,6,Nor bervac gerazanc vichak,Բենզին,3.0,Սև,199000 կմ,Ավտոմատ,Լիաքարշակ
BMW, Տեղադրված է՝  22.12.2018, ID: 1942924,X5 ,7 000 $,2005,"18""",Սպիտակ,4,Ունիվերսալ,231,Ձախ,6,Nor bervac gerazanc vichak,Բենզին,3.0,Սև,199000 կմ,Ավտոմատ,Լիաքարշակ
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942921,E 350 ,15 500 $,2010,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,180000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942920,Corolla ,5 000 $,2010,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,191000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  22.12.2018, ID: 1942915,530 ,6 800 $,2004,"17""",Սպիտակ,4,Սեդան,231,Ձախ,6,Nor bervac gerazsnc vichak,Բենզին,3.0,Բեժ,108000 մղոն,Ավտոմատ,Ետևի
BMW, Տեղադրված է՝  22.12.2018, ID: 1942914,530 ,6 800 $,2004,"17""",Սպիտակ,4,Սեդան,231,Ձախ,6,Nor bervac gerazsnc vichak,Բենզին,3.0,Բեժ,108000 մղոն,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942889,E 350 ,9 500 $,2009,,Սև,,Սեդան,,Ձախ,,AMG,Բենզին,,,103000 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942887,Camry ,8 500 $,2011,,Սև,,Սեդան,,Ձախ,,,Գազ,,,98000 մղոն,Կիսաավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942878,E 320 ,4 900 $,2002,"17""",Սև,4,Սեդան,224,Ձախ,6,,Բենզին,3.2,Մոխրագույն,160000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942847,E 350 ,7 800 $,2007,,Սև,,Սեդան,,Ձախ,,mercedes e 350,Բենզին,,,135000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942845,Tucson ,19 800 $,2016,"17""",Սև,,Ամենագնաց,164,Ձախ,,Hyundai Tucson Limited 4x4,Բենզին,2.0,,11000 մղոն,Ավտոմատ,Լիաքարշակ
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942821,Elantra ,7 500 $,2013,,Սև,,Սեդան,,Ձախ,,2013////2012///,Բենզին,,,55000 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942818,Land Cruiser Prado ,29 000 $,2010,,Սպիտակ,,Ամենագնաց,,Ձախ,,4.0L,Բենզին,,,126000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942815,4-Runner ,13 200 $,2006,"17""",Սև,5,Ամենագնաց,260,Ձախ,8,RESTYLING NOR BERVAC CALIFORNIA,Բենզին,4.7,Մոխրագույն,123000 մղոն,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942812,Camry ,16 500 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,70000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  22.12.2018, ID: 1942803,318 ,4 600 $,2002,,Արծաթագույն,,Սեդան,,Աջ,,e46,Բենզին,,,139000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942780,Corolla ,12 900 $,2015,,Սև,,Սեդան,,Ձախ,,Toyota corolla 1.6,Բենզին,,,120000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942751,Ipsum ,4 800 $,2006,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,nor bervac,Բենզին,,,64000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942731,Alphard ,6 200 $,2003,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,"NOR BERVAC 3,L",Բենզին,3.0,,102000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  22.12.2018, ID: 1942720,320 ,4 800 $,2001,"17""",Սև,4,Սեդան,170,Ձախ,6,"JAPAN , GORCARANAYIN DZAX RUYL !",Բենզին,2.2,Սև,107000 կմ,Ավտոմատ,Ետևի
BMW, Տեղադրված է՝  22.12.2018, ID: 1942706,320 ,4 700 $,2001,"18""",Արծաթագույն,4,Սեդան,170,Ձախ,6,"JAPAN , GORCARANAYIN DZAX RUYL !",Բենզին,2.2,Սև,99000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942703,Alphard ,7 000 $,2007,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,nor bervac,Բենզին,,,84000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942701,E 320 ,5 600 $,2003,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,115500 մղոն,Ավտոմատ,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942695,Santa Fe ,9 500 $,2007,,Մոխրագույն,,Սեդան,,Ձախ,,,Գազ,,,80000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  22.12.2018, ID: 1942670,320 ,4 800 $,2001,"17""",Սև,4,Սեդան,170,Ձախ,6,"JAPAN , GORCARANAYIN DZAX RUYL !",Բենզին,2.2,Սև,107000 կմ,Ավտոմատ,Ետևի
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942669,X-Trail ,4 600 $,2005,,Սև,,Ամենագնաց,,Փոխված աջից ձախ,,,Բենզին,,,125000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942666,E 350 ,6 700 $,2006,,Արծաթագույն,,Սեդան,,Ձախ,,NOR BERVAC AMN FULL SHTAP,Բենզին,,,155000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942661,Xterra ,10 300 $,2010,"16""",Սպիտակ,5,Ամենագնաց,,Ձախ,6,4x4 RESTYLING NOR BERVAC IDEALAK,Բենզին,4.0,Մոխրագույն,100000 մղոն,Ավտոմատ,Լիաքարշակ
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942653,Santa Fe ,13 000 $,2012,"17""",Այլ գույն,5,Ամենագնաց,,Ձախ,6,,Բենզին,3.0,Մոխրագույն,41000 մղոն,Ավտոմատ,Լիաքարշակ
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942646,C 200 ,5 400 $,2000,"15""",Սպիտակ,,Սեդան,136,Ձախ,,hnaravor e mas mas,Գազ,,Սև,56000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942626,Santa Fe ,6 500 $,2007,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,144000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942606,Tiida ,3 500 $,2005,,Արծաթագույն,,Սեդան,,Աջ,,Avant Benzin,Բենզին,,,175850 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942603,ML 350 ,11 800 $,2007,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,136000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942591,Tiida ,3 800 $,2007,,Սպիտակ,,Սեդան,,Աջ,,,Գազ,,,93000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942577,X-Trail ,4 700 $,2005,,Սև,,Ամենագնաց,,Ձախ,,FULL,Բենզին,,,140000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942546,Camry ,11 800 $,2014,,Սև,,Սեդան,,Ձախ,,Camry Sport Anteri,Բենզին,,,105000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942541,Sonata ,8 800 $,2013,,Սև,,Սեդան,,Ձախ,,Anteri Restayling Limited,Բենզին,,,61000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942539,Teana ,3 100 $,2004,"16""",Սպիտակ,5,Սեդան,173,Ձախ,6,,Բենզին,2.3,Բեժ,149000 կմ,Ավտոմատ,Առջևի
BMW, Տեղադրված է՝  22.12.2018, ID: 1942537,530 ,9 000 $,2008,"17""",Այլ գույն,4,Սեդան,273,Ձախ,6,- JAPAN-,Բենզին,3.0,Սև,123000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942536,CL 500 ,15 500 $,2007,,Սև,,Կուպե,,Ձախ,,SHAT-STAP,Բենզին,,,118900 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942534,Camry ,9 000 $,2011,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,112000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942533,X-Trail ,4 700 $,2005,,Արծաթագույն,,Սեդան,,Ձախ,,Anteri Restayling,Բենզին,,,89000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942530,Corolla ,6 500 $,2008,,Սև,,Սեդան,,Ձախ,,LE 1.6 Evropakan,Բենզին,,,173000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942528,S 500 ,4 000 $,2002,,Արծաթագույն,,Սեդան,,Ձախ,,Shat Shtap,Բենզին,,,10 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942526,Patrol ,35 000 $,2010,,Մոխրագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,130829 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942525,ML 350 ,10 500 $,2005,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,300000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942524,Camry ,11 200 $,2013,,Մոխրագույն,,Սեդան,,Ձախ,,,Բենզին,,,58000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942518,4-Runner ,13 500 $,2008,,Սև,,Ամենագնաց,,Ձախ,,2009 restyling 4x4,Բենզին,,,140000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  22.12.2018, ID: 1942515,525 ,7 600 $,2004,,Սպիտակ,,Սեդան,,Ձախ,,Japan 4BB 525i,Բենզին,2.5,,54000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942505,Tiida ,3 700 $,2008,"15""",Սև,4,Հետչբեք,109,Աջ,4,RESTAYLING,Բենզին,1.5,Սև,67000 կմ,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942499,CL 63 AMG ,21 900 $,2007,,Սև,,Կուպե,,Ձախ,,,Բենզին,,,110000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942496,Solaris ,6 350 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,80222 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942493,S 500 ,4 300 $,2003,"18""",Սև,4,Սեդան,306,Ձախ,8,Long,Գազ,5.0,Սև,170000 մղոն,Ավտոմատ,Ետևի
BMW, Տեղադրված է՝  22.12.2018, ID: 1942492,320 ,4 200 $,2001,,Սպիտակ,,Սեդան,,Ձախ,,JAPAN,Բենզին,,,159000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942488,E 350 ,8 000 $,2007,"17""",Սպիտակ,4,Սեդան,272,Ձախ,6,W211 Restayling,Բենզին,3.5,Բեժ,143000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942487,Camry ,7 200 $,2009,,Սև,,Սեդան,,Ձախ,,3.5 FULL RESTAYL,Բենզին,,,164000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942483,E 200 ,12 500 $,2010,"17""",Սև,,Սեդան,,Ձախ,,AVANTGARDE,Բենզին,,Սև,170000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942479,Camry ,12 000 $,2014,"17""",Սպիտակ,5,Սեդան,171,Ձախ,4,,Բենզին,2.5,Սև,45000 մղոն,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942478,E 350 ,9 900 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,AMG,Բենզին,,,161000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942475,E 280 ,4 200 $,2000,"16""",Կարմիր,5,Սեդան,204,Ձախ,6,ELEGANCE,Բենզին,2.8,Սև,347000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942471,A 170 ,4 700 $,2009,,Սև,,Հետչբեք,,Ձախ,,full,Բենզին,,,95000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942468,C 200 ,5 400 $,2000,"15""",Սպիտակ,,Սեդան,,Ձախ,,hnaravor e mas mas,Գազ,,Սև,156000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942469,S 350 ,13 500 $,2007,,Սպիտակ,,Սեդան,,Ձախ,,JAPAN ANTERI,Բենզին,,,120000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942465,Camry ,9 900 $,2012,,Սև,,Սեդան,,Ձախ,,Camry 2.5 SE,Բենզին,,,106000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  22.12.2018, ID: 1942459,528 ,4 500 $,2000,,Արծաթագույն,,Սեդան,,Ձախ,,JAPAN DZAX xek zavackoy,Բենզին,,,107000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942452,Camry ,3 800 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,2.5,,86000 մղոն,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942451,S 430 ,7 500 $,2003,,Արծաթագույն,,Սեդան,,Ձախ,,JAPAN........nor bervac,Բենզին,,,157000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942447,X-Trail ,4 350 $,2005,"17""",Արծաթագույն,5,Ամենագնաց,,Ձախ,,Nissan X-Trail 2005 Idealakan,Բենզին,2.0,Սև,98000 կմ,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942436,Rav 4 ,16 950 $,2014,"17""",Սպիտակ,5,Ամենագնաց,176,Ձախ,4,4x4,Բենզին,2.5,Սև,71000 մղոն,Ավտոմատ,Լիաքարշակ
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942431,S 500 ,5 700 $,2000,,Սպիտակ,,Սեդան,,Ձախ,,Japonakan,Բենզին,,,102000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942429,Tiida ,3 370 $,2005,"15""",Սև,5,Հետչբեք,,Աջ,4,,Գազ,1.5,Սև,152000 կմ,Վարիատոր,Առջևի
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942426,Tiida ,3 370 $,2005,"15""",Սև,5,Հետչբեք,,Աջ,4,,Գազ,1.5,Սև,152000 կմ,Վարիատոր,Առջևի
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942424,Camry ,7 000 $,2010,"16""",Այլ գույն,4,Սեդան,171,Ձախ,4,SHTAP,Բենզին,2.5,Մոխրագույն,180000 կմ,Ավտոմատ,Առջևի
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942420,Teana ,4 400 $,2007,,Կապույտ,,Սեդան,,Փոխված աջից ձախ,,,Բենզին,,,101000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942417,Tiida ,3 360 $,2005,"15""",Սև,5,Հետչբեք,,Աջ,4,,Գազ,1.5,Սև,152000 կմ,Վարիատոր,Առջևի
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942416,Camry ,10 500 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,2.5 L. Ful,Բենզին,,,55000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942415,Tiida ,3 500 $,2004,,Սպիտակ,,Հետչբեք,,Աջ,,AXIS POLNI FULL,Բենզին,,,173000 կմ,Վարիատոր,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942413,Sonata ,5 900 $,2012,"16""",Մոխրագույն,4,Սեդան,178,Ձախ,4,Vazq@ 47.000 Nor Bervac,Բենզին,2.4,Մոխրագույն,47000 կմ,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942412,E 320 ,6 600 $,2000,,Սպիտակ,,Սեդան,,Ձախ,,spitak sev salon gazov,Գազ,,,184000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942411,Sonata ,8 000 $,2010,,Սև,,Սեդան,,Ձախ,,2.4,Բենզին,,,110000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  22.12.2018, ID: 1942410,Sonata ,8 000 $,2010,,Սև,,Սեդան,,Ձախ,,2.4,Բենզին,,,110000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942406,E 350 ,8 600 $,2007,,Սև,,Սեդան,,Ձախ,,mercedes e350,Բենզին,,,125000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  22.12.2018, ID: 1942405,528 ,7 200 $,2007,"17""",Մոխրագույն,4,Սեդան,,Ձախ,,Shat Shtap Restail,Բենզին,3.0,Սև,110000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942397,X-Trail ,4 400 $,2004,,Սև,,Ամենագնաց,,Ձախ,,Nor berac idialakan vijak,Բենզին,,,83000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942393,Land Cruiser 200 ,46 000 $,2013,,Սպիտակ,,Ամենագնաց,,Ձախ,,RESTAYLING,Բենզին,,,21000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942383,C 200 ,5 400 $,2000,"15""",Սպիտակ,4,Սեդան,136,Ձախ,4,Hnaravor e naev mas mas,Գազ,2.0,Սև,156000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942381,Alphard ,6 300 $,2005,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,3,Բենզին,,,130000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  22.12.2018, ID: 1942378,E 320 ,5 400 $,2001,,Սև,,Սեդան,,Ձախ,,nor bervac sev sev salon,Բենզին,,,181000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942377,4-Runner ,10 800 $,2005,,Արծաթագույն,,Ամենագնաց,,Ձախ,,Limited,Բենզին,,,123000 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  22.12.2018, ID: 1942374,Ipsum ,5 300 $,2003,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,2.4,Բենզին,,,40000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  22.12.2018, ID: 1942372,Tiida ,3 200 $,2004,,Մոխրագույն,,Հետչբեք,,Ձախ,,Axis,Բենզին,,,145000 կմ,Վարիատոր,
