brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Nissan, Տեղադրված է՝  07.01.2019, ID: 1956084,X-Trail ,5 200 $,2007,"17""",Սև,4,Ունիվերսալ,150,Ձախ,4,POLNI FUL ENTIR MEQENAYA,Բենզին,2.0,Սև,130000 կմ,Ավտոմատ,Լիաքարշակ
Hyundai, Տեղադրված է՝  07.01.2019, ID: 1956081,Sonata ,6 200 $,2011,"16""",Այլ գույն,4,Սեդան,,Ձախ,4,,Բենզին,2.4,Մոխրագույն,96000 կմ,Ավտոմատ,Առջևի
Nissan, Տեղադրված է՝  07.01.2019, ID: 1956080,Tiida ,3 300 $,2004,,Սև,,Սեդան,,Աջ,,Latio,Բենզին,,,80000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1956077,E 320 ,7 000 $,2004,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,170000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1956076,C 230 ,5 500 $,2007,"17""",Սպիտակ,4,Սեդան,204,Ձախ,6,AMG paket,Բենզին,2.5,Սև,170000 կմ,Ավտոմատ,Ետևի
BMW, Տեղադրված է՝  07.01.2019, ID: 1956071,525 ,7 400 $,2004,,Սպիտակ,,Սեդան,,Ձախ,,Japan 4BB 525i,Բենզին,2.5,,54000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1956070,ML 350 ,12 500 $,2007,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,114000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1956068,Teana ,5 100 $,2007,"17""",Սպիտակ,4,Սեդան,173,Ձախ,6,SENC AVTO CEKA JM230,Բենզին,2.3,Բեժ,130000 կմ,Ավտոմատ,Առջևի
Toyota, Տեղադրված է՝  07.01.2019, ID: 1956065,Alphard ,6 300 $,2005,"16""",Սև,5,Մինիվեն / Միկրոավտոբուս,,Ձախ,4,4x4,Բենզին,2.4,Բեժ,124000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  07.01.2019, ID: 1956060,323 ,7 200 $,2007,"18""",Սև,4,Սեդան,160,Ձախ,6,YAPONKA GORC DZAX XEK,Բենզին,2.3,Բեժ,130000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1956058,ML 350 ,8 500 $,2006,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,,Բենզին,,,153000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  07.01.2019, ID: 1956054,Santa Fe ,7 000 $,2008,"17""",Արծաթագույն,,Ամենագնաց,,Ձախ,,Hyundai,Բենզին,3.3,Մոխրագույն,120000 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1956053,Corolla ,8 900 $,2012,"16""",Արծաթագույն,4,Սեդան,133,Ձախ,4,Gtnvum e gerazanc vichakum,Բենզին,1.8,Սև,102000 կմ,Ավտոմատ,Առջևի
Hyundai, Տեղադրված է՝  07.01.2019, ID: 1956051,Sonata ,6 200 $,2011,,Սև,,Սեդան,,Ձախ,,Nor bervac,Բենզին,,,61000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  07.01.2019, ID: 1956049,535 ,6 950 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,E60,Բենզին,,,115000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  07.01.2019, ID: 1956048,X5 ,14 400 $,2008,,Սև,,Ամենագնաց,,Ձախ,,4/8,Բենզին,,,260 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1956046,Quest ,6 700 $,2007,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,235,Ձախ,6,,Բենզին,3.5,,150000 մղոն,Ավտոմատ,Առջևի
Toyota, Տեղադրված է՝  07.01.2019, ID: 1956034,Rav 4 ,6 800 $,2004,"16""",Բալագույն,,Ամենագնաց,161,Ձախ,4,"2,4 LIMITED 4x4",Գազ,2.4,,150000 կմ,Ավտոմատ,Լիաքարշակ
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1956030,B 170 ,5 200 $,2006,"17""",Սև,,Հետչբեք,,Ձախ,,շատ շտապ,Բենզին,1.7,Սև,118000 կմ,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1956026,C 200 ,4 400 $,2001,"15""",Կապույտ,4,Սեդան,130,Ձախ,4,Prastoy mator,Բենզին,2.0,Սև,172000 կմ,Մեխանիկական,Ետևի
Nissan, Տեղադրված է՝  07.01.2019, ID: 1956024,Note ,3 200 $,2008,"14""",Արծաթագույն,4,Հետչբեք,109,Աջ,4,,Բենզին,1.5,Սև,97000 կմ,Ավտոմատ,Առջևի
Nissan, Տեղադրված է՝  07.01.2019, ID: 1956021,Teana ,3 500 $,2005,,Արծաթագույն,,Սեդան,,Ձախ,,2.3JK,Բենզին,,,90000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  07.01.2019, ID: 1956018,328 ,5 100 $,2007,,Սև,,Սեդան,,Ձախ,,Full,Բենզին,,,129 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1956016,Camry ,7 500 $,2009,"16""",Մոխրագույն,4,Սեդան,170,Ձախ,4,Restayling,Բենզին,2.5,Մոխրագույն,93000 մղոն,Ավտոմատ,Առջևի
Hyundai, Տեղադրված է՝  07.01.2019, ID: 1956014,Elantra ,6 500 $,2012,"16""",Մոխրագույն,4,Սեդան,145,Ձախ,4,1.8 DOHC,Բենզին,1.8,Մոխրագույն,81000 կմ,Ավտոմատ,Առջևի
Hyundai, Տեղադրված է՝  07.01.2019, ID: 1956008,Elantra ,7 500 $,2012,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,55000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1956002,Teana ,4 300 $,2007,,Սպիտակ,,Սեդան,,Ձախ,,"Gaz 2 Balon,DZAX ruyl",Բենզին,,,174000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955996,Tiida ,3 200 $,2005,"15""",Սև,4,Սեդան,,Ձախ,4,1.8l DZAX Ruyl,Բենզին,1.8,Բեժ,101000 կմ,Վարիատոր,Առջևի
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955991,ML 350 ,7 700 $,2006,,Սև,,Ամենագնաց,,Ձախ,,4 Matic,Բենզին,,,125123 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955986,E 320 ,4 700 $,2001,,Սև,,Սեդան,,Ձախ,,,Գազ,,,155000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955985,Camry ,14 800 $,2015,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,45000 մղոն,Ավտոմատ,
BMW, Տեղադրված է՝  07.01.2019, ID: 1955983,325 ,5 800 $,2006,"17""",Սև,4,Սեդան,218,Ձախ,6,,Բենզին,3.0,Սև,200000 կմ,Ավտոմատ,Ետևի
Hyundai, Տեղադրված է՝  07.01.2019, ID: 1955980,Sonata ,5 800 $,2011,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,79000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  07.01.2019, ID: 1955970,525 ,7 400 $,2004,"18""",Սպիտակ,,Սեդան,,Ձախ,,Gorcaranayin dzax xek. 4BB,Բենզին,2.5,,54000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955966,Tiida ,4 200 $,2008,"17""",Սև,,Հետչբեք,110,Ձախ,,PRASTOY AVTOMAT,Բենզին,1.5,Սև,135000 կմ,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955960,S 550 ,16 000 $,2007,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,124000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955954,Camry ,6 500 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,255000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955952,Tiida ,3 600 $,2006,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,88000 կմ,Վարիատոր,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955935,Skyline ,7 500 $,2007,,Սպիտակ,,Սեդան,,Աջ,,V36,Գազ,,,201000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955932,Corolla ,12 500 $,2016,,Արծաթագույն,,Սեդան,,Ձախ,,"S 1,8 Sport",Բենզին,1.8,Սև,43000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  07.01.2019, ID: 1955931,Elantra ,6 900 $,2012,,Սև,,Սեդան,,Ձախ,,LIMITED,Բենզին,,,112000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955930,B 170 ,5 500 $,2007,,Սև,,Հետչբեք,,Ձախ,,"Japan, Sport paket",Բենզին,,,53000 կմ,Կիսաավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955929,C 200 ,4 400 $,2001,"15""",Կապույտ,4,Սեդան,130,Ձախ,4,classic,Բենզին,2.0,Այլ գույն,300000 կմ,Մեխանիկական,Ետևի
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955928,C 300 ,9 999 $,2008,"17""",Արծաթագույն,4,Սեդան,231,Ձախ,6,AMG paket,Բենզին,3.0,Սև,146000 կմ,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955924,Camry ,9 900 $,2012,"17""",Սև,4,Սեդան,,Ձախ,4,"MAKUR SEV, SEV SALON, SPORT",Բենզին,2.5,Սև,95000 կմ,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955923,E 200 ,16 800 $,2012,"18""",Սպիտակ,,Սեդան,,Ձախ,,W212 GOCARANAIN GAZ BNAKAN-NOR B,Գազ,2.0,Սև,138000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955919,C 200 ,3 900 $,2000,,Արծաթագույն,,Սեդան,,Ձախ,,2.0 prastoy mator,Բենզին,,,206000 կմ,Մեխանիկական,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955912,X-Trail ,4 700 $,2005,,Ոսկեգույն,,Ամենագնաց,,Ձախ,,FULL,Բենզին,,,137000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955909,C 200 ,5 400 $,2000,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,156000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955905,Skyline ,3 500 $,2005,,Մոխրագույն,,Սեդան,,Ձախ,,,Բենզին,,,25000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955901,Teana ,3 500 $,2005,,Մոխրագույն,,Սեդան,,Ձախ,,,Բենզին,,,121000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955898,Teana ,3 500 $,2005,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,86000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955895,4-Runner ,9 800 $,2004,,Արծաթագույն,,Ամենագնաց,,Ձախ,,Sev salon,Բենզին,,,123000 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955893,Camry ,13 900 $,2015,"18""",Սև,4,Սեդան,181,Ձախ,4,XSE 06/2015,Բենզին,2.5,Սև,104000 կմ,Ավտոմատ,Առջևի
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955888,Teana ,5 800 $,2009,,Սպիտակ,,Սեդան,,Ձախ,,start stop dzmerayin anvadoxer,Բենզին,,,147000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955885,ML 320 ,5 600 $,2002,,Սպիտակ,,Ամենագնաց,,Ձախ,,Restyling,Գազ,,,142000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955884,X-Trail ,4 850 $,2005,"17""",Սև,,Ամենագնաց,,Ձախ,,4x4 Full dzax xek,Բենզին,,,79000 կմ,Ավտոմատ,Լիաքարշակ
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955879,Xterra ,10 400 $,2010,,Մոխրագույն,,Ամենագնաց,,Ձախ,,Restyling texas,Բենզին,,,79000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955875,B 200 ,5 100 $,2005,,Սպիտակ,,Հետչբեք,,Ձախ,,Nor berac B 200,Բենզին,,,89700 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955871,4-Runner ,10 800 $,2005,,Արծաթագույն,,Ամենագնաց,,Ձախ,,Limited,Բենզին,,,127000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955870,E 320 ,3 500 $,2000,,Ոսկեգույն,,Սեդան,,Ձախ,,,Գազ,,,335000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955852,X-Trail ,4 100 $,2005,,Ոսկեգույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,87000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955848,S 350 ,14 000 $,2006,,Սև,,Սեդան,,Ձախ,,,Բենզին,3.5,Սև,180000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955844,Corolla ,10 500 $,2013,"15""",Սև,4,Սեդան,115,Ձախ,4,,Բենզին,1.8,Սև,60000 կմ,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955837,E 320 ,6 200 $,2003,,Կապույտ,,Սեդան,,Ձախ,,W211,Բենզին,3.2,Բեժ,160000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955836,Teana ,4 000 $,2007,,Արծաթագույն,,Սեդան,,Ձախ,,SHAT SHTAP,Բենզին,,,94000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955833,Camry ,6 800 $,2009,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,132000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955832,B 170 ,5 500 $,2006,,Սև,,Հետչբեք,,Ձախ,,SHAT SHTAP,Բենզին,,,108000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955831,E 350 ,6 700 $,2006,,Արծաթագույն,,Սեդան,,Ձախ,,NOR BERVAC AMN FULL SHTAP,Բենզին,,,155000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955830,E 350 ,7 600 $,2007,,Սև,,Սեդան,,Ձախ,,W 211 restyling(z),Բենզին,,,144400 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955828,Elgrand ,5 600 $,2005,"17""",Մոխրագույն,,Մինիվեն / Միկրոավտոբուս,,Աջ,6,Higwaystar,Բենզին,2.5,Սև,105000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955825,Camry ,10 700 $,2013,,Արծաթագույն,,Սեդան,,Ձախ,,2.5l,Բենզին,,,95000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955823,C 250 ,13 630 $,2012,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,137000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955821,Tiida ,3 650 $,2006,"15""",Սպիտակ,5,Հետչբեք,109,Ձախ,4,"variator,gerazanc vichak.",Բենզին,1.5,Մոխրագույն,77000 կմ,Վարիատոր,Առջևի
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955814,Ipsum ,3 300 $,2002,,Արծաթագույն,,Ունիվերսալ,,Աջ,,,Գազ,,,276000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955809,Camry ,8 700 $,2013,"17""",Մոխրագույն,,Սեդան,,Ձախ,4,SPORT,Բենզին,2.5,Սև,50000 կմ,Ավտոմատ,Առջևի
Hyundai, Տեղադրված է՝  07.01.2019, ID: 1955808,Sonata ,6 200 $,2011,,Սև,,Սեդան,,Ձախ,,Nor bervac,Բենզին,,,61000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955807,E 320 ,6 645 $,2003,,Սև,,Սեդան,,Ձախ,,,Գազ,,,250000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  07.01.2019, ID: 1955806,X5 ,12 500 $,2009,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,137000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955804,Tiida ,3 700 $,2008,"15""",Սպիտակ,4,Սեդան,,Աջ,4,,Բենզին,1.5,Սև,90000 կմ,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955802,Land Cruiser Prado ,30 000 $,2011,"20""",Սպիտակ,4,Ամենագնաց,,Ձախ,6,FULL JAPAN (restyling2019)V6 4L,Բենզին,4.0,Այլ գույն,70000 կմ,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955799,Alphard ,5 700 $,2004,"17""",Սպիտակ,5,Մինիվեն / Միկրոավտոբուս,,Ձախ,6,,Բենզին,2.4,Սև,128000 կմ,Ավտոմատ,Առջևի
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955798,Camry ,9 700 $,2012,,Սև,,Սեդան,,Ձախ,,Camry 2.5 SE,Բենզին,,,106000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955796,Murano ,5 000 $,2005,,Սպիտակ,,Ամենագնաց,240,Ձախ,,4WD FULL,Բենզին,3.5,Բեժ,214000 կմ,Ավտոմատ,Լիաքարշակ
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955783,Xterra ,7 200 $,2006,,Սպիտակ,,Ամենագնաց,,Ձախ,,4X4,Բենզին,,,160000 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955782,Camry ,10 300 $,2012,,Մոխրագույն,,Սեդան,,Ձախ,,2012,Բենզին,,,125000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955780,X-Trail ,4 350 $,2006,,Մոխրագույն,,Ամենագնաց,,Ձախ,,Ger-gerazanc Vichak,Բենզին,,,95000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955775,Camry ,34 000 $,2018,,Կապույտ,,Սեդան,,Ձախ,,XSE polni ful 3.5 mator,Բենզին,,,2400 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955774,E 200 ,12 500 $,2010,,Սև,,Սեդան,,Ձախ,,AVANTGARDE,Բենզին,,Սև,170000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955773,C 200 ,5 400 $,2000,"15""",Սպիտակ,4,Սեդան,136,Ձախ,4,Hnaravor e naev mas mas,Գազ,2.0,Սև,156000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955765,E 350 ,17 000 $,2012,,Սև,,Սեդան,,Ձախ,,AMG FUL PACET,Բենզին,,Սև,77000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955763,Pathfinder ,6 000 $,2004,,Արծաթագույն,,Ամենագնաց,,Ձախ,,3.5,Բենզին,,,666666 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955759,Terrano II ,4 600 $,2003,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,220000 կմ,Մեխանիկական,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955757,March ,1 700 $,2004,,Կապույտ,,Սեդան,,Աջ,,Nissan march 1.2,Բենզին,,,165000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955756,C 240 ,5 800 $,2001,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,49000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955755,C 240 ,5 800 $,2001,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,40000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  07.01.2019, ID: 1955754,Santa Fe ,4 000 $,2001,,Ոսկեգույն,,Ունիվերսալ,,Ձախ,,2.4L,Բենզին,,,163000 կմ,Մեխանիկական,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955753,CLS 350 ,12 500 $,2007,,Սպիտակ,,Կուպե,,Ձախ,,,Բենզին,,,78000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955752,E 320 ,5 500 $,2000,,Կապույտ,,Սեդան,224,Ձախ,,,Գազ,3.2,Սև,150000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955745,Camry ,7 600 $,2010,"16""",Սպիտակ,,Սեդան,,Ձախ,,Restyling 2.5,Բենզին,2.5,Մոխրագույն,109000 մղոն,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  07.01.2019, ID: 1955744,E 320 ,8 000 $,2003,,Սպիտակ,,Սեդան,,Ձախ,,Anvagard,Բենզին,,,150 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955742,Camry ,19 999 $,2016,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,37000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  07.01.2019, ID: 1955740,Teana ,4 600 $,2006,,Սպիտակ,,Սեդան,,Ձախ,,230jm,Գազ,,,108000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  07.01.2019, ID: 1955739,316 ,4 600 $,2000,"15""",Կապույտ,4,Սեդան,105,Ձախ,4,316i,Բենզին,1.9,Սև,180000 կմ,Մեխանիկական,Ետևի
Toyota, Տեղադրված է՝  07.01.2019, ID: 1955734,Ipsum ,4 500 $,2005,,Սպիտակ,,Ունիվերսալ,,Ձախ,,240S 4*4 4wd. Full,Բենզին,,,95000 կմ,Ավտոմատ,
