brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Lexus, Տեղադրված է՝  02.02.2019, ID: 1994730,GX 470 ,14 900 $,2006,"17""",Սպիտակ,4,Ամենագնաց,263,Ձախ,8,MAQUR CARFAX RESTYLING,Բենզին,4.7,Մոխրագույն,129000 մղոն,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  02.02.2019, ID: 1994707,GX 460 ,27 700 $,2011,"18""",Սպիտակ,4,Ամենագնաց,296,Ձախ,8,MAQUR CARFAX TEXAS 2011-2010 TIV,Բենզին,4.6,Սև,130000 կմ,Ավտոմատ,Լիաքարշակ
Kia, Տեղադրված է՝  02.02.2019, ID: 1994691,Optima ,7 000 $,2011,"17""",Սև,,Սեդան,,Ձախ,,POLNI FULL SHAAAAT SHTAAAAP,Բենզին,2.4,Սպիտակ,71000 մղոն,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1994675,Pajero Pinin (IO) ,4 200 $,2007,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,140000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  02.02.2019, ID: 1994654,RX 350 ,17 300 $,2009,"18""",Արծաթագույն,5,Ունիվերսալ,275,Ձախ,6,,Բենզին,3.5,Սև,63000 մղոն,Ավտոմատ,Լիաքարշակ
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1994652,Airtrek ,5 300 $,2005,"16""",Սպիտակ,5,Ամենագնաց,163,Ձախ,4,2004-2005 4X4 2.4 MATOR PRASTOY,Բենզին,2.4,Սև,27250 կմ,Ավտոմատ,Լիաքարշակ
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1994649,Airtrek ,4 200 $,2002,"16""",Սև,5,Ունիվերսալ,122,Փոխված աջից ձախ,4,Prastoy mator 4x4,Բենզին,2.0,Սև,132600 կմ,Ավտոմատ,Լիաքարշակ
Kia, Տեղադրված է՝  02.02.2019, ID: 1994615,Optima ,7 000 $,2012,"16""",Շագանակագույն,4,Սեդան,201,Ձախ,6,Super avto,Բենզին,2.4,Բեժ,97600 մղոն,Ավտոմատ,Առջևի
Opel, Տեղադրված է՝  02.02.2019, ID: 1994559,Astra ,3 100 $,2002,,Կապույտ,,Հետչբեք,,Ձախ,,,Բենզին,,,97000 կմ,Մեխանիկական,
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1994536,Montero Sport ,7 200 $,2004,"16""",Սպիտակ,,Ամենագնաց,,Ձախ,6,4x4 RESTYLING NOR BERVAC,Բենզին,3.5,Մոխրագույն,134000 մղոն,Ավտոմատ,Լիաքարշակ
Opel, Տեղադրված է՝  02.02.2019, ID: 1994510,Astra ,2 650 $,2000,,Արծաթագույն,,Հետչբեք,,Ձախ,,1.6 prastoi,Բենզին,,,149000 կմ,Մեխանիկական,
Kia, Տեղադրված է՝  02.02.2019, ID: 1994503,Forte ,8 500 $,2013,"16""",Սև,4,Սեդան,148,Ձախ,4,1.8 DOHC,Բենզին,1.8,Սև,74000 մղոն,Ավտոմատ,Առջևի
Opel, Տեղադրված է՝  02.02.2019, ID: 1994493,Zafira ,3 500 $,2002,"15""",Արծաթագույն,5,Ունիվերսալ,125,Ձախ,4,Nor berac,Բենզին,1.8,Սև,194000 կմ,Մեխանիկական,Առջևի
Kia, Տեղադրված է՝  02.02.2019, ID: 1994474,Optima ,10 500 $,2013,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,69535 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1994426,Astra ,2 800 $,2002,,Արծաթագույն,,Հետչբեք,,Ձախ,,PRASTOY MATOR GAZ 1.3 SHTAPPPP,Գազ,,,157000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  02.02.2019, ID: 1994371,Astra ,3 000 $,2001,,Արծաթագույն,,Հետչբեք,,Ձախ,,16. Prostoe,Բենզին,,,230000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  02.02.2019, ID: 1994355,GX 470 ,15 800 $,2007,"17""",Սև,4,Ունիվերսալ,263,Ձախ,8,NOR BERVAC ! 2007 MODEL !,Բենզին,4.7,Բեժ,164000 կմ,Ավտոմատ,Լիաքարշակ
Opel, Տեղադրված է՝  02.02.2019, ID: 1994323,Astra ,3 100 $,2003,,Կապույտ,,Սեդան,,Ձախ,,1.6 avtomat,Բենզին,,,93000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1994315,Zafira ,3 400 $,2001,,Սև,,Սեդան,,Ձախ,,ELEGANCE,Բենզին,,,168000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  02.02.2019, ID: 1994308,Zafira ,4 200 $,2004,,Կապույտ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,CNG,Գազ,,,180000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  02.02.2019, ID: 1994302,Zafira ,4 200 $,2004,,Մոխրագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,CNG,Գազ,,,179000 կմ,Մեխանիկական,
Kia, Տեղադրված է՝  02.02.2019, ID: 1994297,Optima ,7 700 $,2013,,Շագանակագույն,,Սեդան,,Ձախ,,2013-2012 NOR BERVAC IDEALAKAN,Բենզին,,,109000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1994289,Astra ,3 250 $,2002,,Կապույտ,,Ունիվերսալ,,Ձախ,,,Բենզին,,,175000 կմ,Մեխանիկական,
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1994271,Pajero ,11 900 $,2008,,Սև,,Ամենագնաց,,Ձախ,,3.0,Գազ,,,164000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1994265,Astra ,3 600 $,2003,,Ոսկեգույն,,Հետչբեք,,Ձախ,,Vectra C,Գազ,,,210000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  02.02.2019, ID: 1994251,GS 300 ,9 400 $,2006,,Այլ գույն,,Սեդան,,Ձախ,,Anteri vichak shtap poxanakum,Բենզին,,,117000 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  02.02.2019, ID: 1994200,Optima ,8 900 $,2015,,Սպիտակ,,Սեդան,200,Ձախ,4,SHTAP! KIA OPTIMA RESTYLING,Բենզին,2.4,Սև,73000 մղոն,Ավտոմատ,Առջևի
Opel, Տեղադրված է՝  02.02.2019, ID: 1994196,Zafira ,3 000 $,2001,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,1.8 ELEGANCE,Բենզին,,,167000 կմ,Մեխանիկական,
Niva, Տեղադրված է՝  02.02.2019, ID: 1994181,2121 ,3 200 $,2003,"16""",Սպիտակ,3,Ամենագնաց,82,Ձախ,4,,Գազ,1.7,Սև,98000 կմ,Մեխանիկական,Լիաքարշակ
Kia, Տեղադրված է՝  02.02.2019, ID: 1994179,Sorento ,6 800 $,2008,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,110000 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  02.02.2019, ID: 1994170,Forte ,4 900 $,2010,,Սպիտակ,,Սեդան,,Ձախ,,2010t 2doch,Բենզին,,,149000 մղոն,Ավտոմատ,
Kia, Տեղադրված է՝  02.02.2019, ID: 1994168,Optima ,6 700 $,2013,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,105000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  02.02.2019, ID: 1994163,GX 470 ,23 500 $,2009,"17""",Սև,4,Ունիվերսալ,273,Ձախ,8,AMENNA FULL KOMPLEKTACYA !,Բենզին,4.7,,62500 կմ,Ավտոմատ,Լիաքարշակ
Kia, Տեղադրված է՝  02.02.2019, ID: 1994105,Optima ,8 500 $,2014,,Սև,,Սեդան,,Ձախ,,2.4 RESTAYL...ANTERI...NOR NERMU,Բենզին,,,98000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1994099,Zafira ,3 501 $,2000,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,1616,Գազ,,,224444 կմ,Մեխանիկական,
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1994089,Pajero ,11 500 $,2007,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,190000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  02.02.2019, ID: 1994081,GX 470 ,13 800 $,2004,,Մոխրագույն,,Ամենագնաց,,Ձախ,,California,Բենզին,,,120000 մղոն,Ավտոմատ,
Lexus, Տեղադրված է՝  02.02.2019, ID: 1994080,RX 330 ,5 500 $,2000,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Գազ,,,158000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1994077,Zafira ,3 400 $,2001,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,1.8 ecotec,Բենզին,,,163000 կմ,Մեխանիկական,
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1994056,Pajero ,2 999 $,2002,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,shat shtap vacharq,Գազ,,,278000 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  02.02.2019, ID: 1994047,Sorento ,5 000 $,2003,,Ոսկեգույն,,Ամենագնաց,,Ձախ,,Kia Sorento 4×4 3.5i EX full,Բենզին,,,137000 կմ,Ավտոմատ,
Mazda, Տեղադրված է՝  02.02.2019, ID: 1994018,3 ,5 800 $,2009,"16""",Մոխրագույն,4,Սեդան,140,Ձախ,4,nor bervac,Բենզին,2.0,Սև,99000 մղոն,Ավտոմատ,Առջևի
Lexus, Տեղադրված է՝  02.02.2019, ID: 1994002,GX 460 ,33 500 $,2014,,Սև,,Ամենագնաց,,Ձախ,,RESTAYL 093412828 SHTAP,Բենզին,,,61000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1993996,Astra ,2 800 $,2002,"15""",Արծաթագույն,4,Հետչբեք,84,Ձախ,4,PRASTOY MATOR GAZ 1.3 MAQUR 2002,Գազ,1.6,Սև,157000 կմ,Մեխանիկական,Առջևի
Mazda, Տեղադրված է՝  02.02.2019, ID: 1993994,3 ,4 200 $,2003,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,150000 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  02.02.2019, ID: 1993987,Sorento ,6 500 $,2010,,Բալագույն,,Ամենագնաց,,Ձախ,,"EX, 4x4, 3.5 l",Բենզին,,,109000 մղոն,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1993986,Airtrek ,5 700 $,2004,,Սև,,Սեդան,,Ձախ,,,Գազ,,,102000 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  02.02.2019, ID: 1993975,Forte Coupe ,4 098 $,2010,,Կարմիր,,Կուպե,,Ձախ,,FULL,Բենզին,,,133123 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1993970,Zafira ,4 200 $,2000,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Գազ,,,158000 կմ,Մեխանիկական,
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1993968,Outlander ,6 700 $,2010,,Կապույտ,,Ամենագնաց,,Ձախ,,4x4 FULL,Բենզին,,,120030 կմ,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1993966,Airtrek ,5 300 $,2005,"16""",Սպիտակ,5,Ամենագնաց,163,Ձախ,4,2004-2005 4X4 2.4 MATOR PRASTOY,Բենզին,2.4,Սև,27250 կմ,Ավտոմատ,Լիաքարշակ
Opel, Տեղադրված է՝  02.02.2019, ID: 1993932,Astra ,3 200 $,2000,,Արծաթագույն,,Հետչբեք,,Ձախ,,1.6,Բենզին,,,157000 կմ,Մեխանիկական,
Kia, Տեղադրված է՝  02.02.2019, ID: 1993917,Optima ,7 350 $,2011,,Այլ գույն,,Սեդան,,Ձախ,,"PANARAMA ,MEC MANITOR, AMENA FUL",Բենզին,,,130000 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  02.02.2019, ID: 1993915,Sportage ,11 300 $,2011,,Սև,,Ամենագնաց,,Ձախ,,"DOHC 2,4L. 2WD. 2011/2012",Բենզին,,,40400 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1993913,Astra ,2 800 $,2002,,Արծաթագույն,,Հետչբեք,,Ձախ,,PRASTOY MATOR GAZ 1.3 SHTAP,Գազ,,,157000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  02.02.2019, ID: 1993911,Astra ,3 200 $,2001,,Արծաթագույն,,Հետչբեք,84,Ձախ,,1.6 prostoy injector,Գազ,1.6,Սև,170000 կմ,Մեխանիկական,
Kia, Տեղադրված է՝  02.02.2019, ID: 1993908,Sportage ,14 000 $,2014,,Մոխրագույն,,Ամենագնաց,,Ձախ,,"LX DOHC V 16 2,4L. 4WD, 176Hp.",Բենզին,,,54000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1993897,Astra ,3 100 $,2002,"15""",Արծաթագույն,5,Հետչբեք,84,Ձախ,4,2003 .Njoy,Բենզին,1.6,Մոխրագույն,138000 կմ,Մեխանիկական,Առջևի
Lexus, Տեղադրված է՝  02.02.2019, ID: 1993895,GX 470 ,14 500 $,2004,,Սև,,Ամենագնաց,,Ձախ,,SPORT GAZ,Գազ,,,195000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1993878,Astra ,2 800 $,2000,"15""",Արծաթագույն,4,Հետչբեք,75,Ձախ,4,99-2000. PRACTO MATOR,Բենզին,1.6,Սև,112300 կմ,Մեխանիկական,Առջևի
Land Rover, Տեղադրված է՝  02.02.2019, ID: 1993871,Discovery ,8 500 $,2010,,Կապույտ,,Ամենագնաց,,Ձախ,,LR4,Բենզին,,,150000 մղոն,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1993849,Grandis ,3 500 $,2003,"16""",Արծաթագույն,5,Մինիվեն / Միկրոավտոբուս,165,Աջ,4,,Գազ,2.4,Բեժ,335000 կմ,Ավտոմատ,Առջևի
Opel, Տեղադրված է՝  02.02.2019, ID: 1993847,Astra ,3 100 $,2004,"14""",Արծաթագույն,5,Հետչբեք,84,Ձախ,4,Shtaap,Գազ,1.6,Սև,210000 կմ,Մեխանիկական,Առջևի
Land Rover, Տեղադրված է՝  02.02.2019, ID: 1993843,Range Rover Sport ,10 200 $,2006,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,285000 կմ,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  02.02.2019, ID: 1993842,Lancer ,3 200 $,2009,,Սպիտակ,,Սեդան,,Ձախ,,Lancer 9,Գազ,,,330000 կմ,Մեխանիկական,
Kia, Տեղադրված է՝  02.02.2019, ID: 1993831,Sorento ,4 900 $,2008,,Սպիտակ,,Ամենագնաց,,Ձախ,,"Liaqarshak, 3.3 cepov mator",Բենզին,,,86000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1993827,Vectra ,4 200 $,2002,"16""",Արծաթագույն,4,Սեդան,125,Ձախ,,,Գազ,1.8,Մոխրագույն,235000 կմ,Մեխանիկական,
Kia, Տեղադրված է՝  02.02.2019, ID: 1993805,Sportage ,12 500 $,2013,"18""",Կարմիր,4,Ամենագնաց,176,Ձախ,4,(Polni Full) 4x4,Բենզին,2.4,Սև,59000 մղոն,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  02.02.2019, ID: 1993799,RX 350 ,17 500 $,2010,,Սև,,Ամենագնաց,,Ձախ,,RX 350,Բենզին,,,104000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  02.02.2019, ID: 1993795,Combo ,4 200 $,2006,"15""",Կարմիր,5,Մինիվեն / Միկրոավտոբուս,97,Ձախ,4,RIAL GNORDIN SAKARKELI,Գազ,1.6,Սև,145000 կմ,Մեխանիկական,Առջևի
Opel, Տեղադրված է՝  02.02.2019, ID: 1993788,Zafira ,3 550 $,2000,"15""",Կանաչ,5,Ունիվերսալ,125,Ձախ,,,Գազ,1.8,Մոխրագույն,155324 կմ,Մեխանիկական,Առջևի
Mazda, Տեղադրված է՝  02.02.2019, ID: 1993785,6 ,12 000 $,2013,"19""",Սպիտակ,4,Սեդան,,Ձախ,4,Skyactive 2.5,Բենզին,2.5,Սև,160000 կմ,Ավտոմատ,Առջևի
Kia, Տեղադրված է՝  02.02.2019, ID: 1993779,Optima ,6 700 $,2013,"16""",Արծաթագույն,4,Սեդան,178,Ձախ,4,Nor bervac gerazanc vi&ak,Բենզին,2.4,Մոխրագույն,108000 կմ,Ավտոմատ,Առջևի
Opel, Տեղադրված է՝  01.02.2019, ID: 1993768,Astra ,3 100 $,2004,,Մոխրագույն,,Հետչբեք,,Ձախ,,1.6 xep,Գազ,,,20000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  01.02.2019, ID: 1993746,GX 470 ,15 900 $,2006,"17""",Սպիտակ,4,Ունիվերսալ,263,Ձախ,8,2009 RESTAYLING-ARANC VTARI !,Բենզին,4.7,Սև,117000 կմ,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  01.02.2019, ID: 1993743,GX 470 ,16 200 $,2007,"17""",Սև,4,Ունիվերսալ,263,Ձախ,8,IDIALAKAN MEQENA-2009 RESTAYLING,Բենզին,4.7,Բեժ,163000 կմ,Ավտոմատ,Լիաքարշակ
Lexus, Տեղադրված է՝  01.02.2019, ID: 1993737,RX 350 ,12 300 $,2008,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,115000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  01.02.2019, ID: 1993736,RX 350 ,12 300 $,2008,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,115000 կմ,Ավտոմատ,
Lexus, Տեղադրված է՝  01.02.2019, ID: 1993729,GX 470 ,18 000 $,2007,,Սպիտակ,,Ամենագնաց,,Ձախ,,MAQUR CARFAX,Բենզին,,,171000 կմ,Ավտոմատ,
Opel, Տեղադրված է՝  01.02.2019, ID: 1993728,Zafira ,3 300 $,2002,"16""",Կապույտ,5,Ունիվերսալ,125,Ձախ,,,Բենզին,1.8,Սև,111111 կմ,Մեխանիկական,Առջևի
Lexus, Տեղադրված է՝  01.02.2019, ID: 1993722,GX 470 ,17 000 $,2006,,Սև,,Ամենագնաց,,Ձախ,,MAQUR CARFAX CHPCHAC TEXAS,Բենզին,,,125000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  01.02.2019, ID: 1993708,Astra ,2 900 $,2000,,Կապույտ,,Հետչբեք,,Ձախ,,"1,6 prastoy",Բենզին,,,142699 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  01.02.2019, ID: 1993694,Astra ,2 600 $,2001,"15""",Արծաթագույն,4,Հետչբեք,84,Ձախ,4,"1.6 prastoy ijektor, 84 dziauj,",Բենզին,1.6,Սև,175000 կմ,Մեխանիկական,Առջևի
Lexus, Տեղադրված է՝  01.02.2019, ID: 1993692,IS 250 ,13 000 $,2012,"18""",Սպիտակ,5,Սեդան,204,Ձախ,6,2012/2011 VTARVAC CHI EXEL,Բենզին,2.5,Սև,109000 կմ,Ավտոմատ,Ետևի
Opel, Տեղադրված է՝  01.02.2019, ID: 1993686,Astra ,2 250 $,2001,,Կապույտ,,Ունիվերսալ,,Ձախ,,,Գազ,,,160000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  01.02.2019, ID: 1993676,Zafira ,5 000 $,2005,,Արծաթագույն,,Հետչբեք,,Ձախ,,1.6 CNG,Գազ,,,165000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  01.02.2019, ID: 1993675,GS 350 ,23 000 $,2012,,Սև,,Սեդան,,Ձախ,,F Sport,Բենզին,,,54000 մղոն,Ավտոմատ,
Opel, Տեղադրված է՝  01.02.2019, ID: 1993672,Astra ,3 200 $,2001,,Արծաթագույն,,Հետչբեք,,Ձախ,,G 1.6 prastoy polni injektr 84 z,Բենզին,,,130000 կմ,Մեխանիկական,
Kia, Տեղադրված է՝  01.02.2019, ID: 1993664,Optima ,9 700 $,2015,"18""",Արծաթագույն,,Սեդան,192,Ձախ,4,Restyling,Բենզին,2.4,Մոխրագույն,36000 կմ,Ավտոմատ,Առջևի
Mitsubishi, Տեղադրված է՝  01.02.2019, ID: 1993652,Grandis ,4 100 $,2003,"16""",Արծաթագույն,5,Մինիվեն / Միկրոավտոբուս,164,Աջ,4,2.4 164 dziauj,Գազ,2.4,Բեժ,130000 կմ,Ավտոմատ,Առջևի
Niva, Տեղադրված է՝  01.02.2019, ID: 1993640,2121 ,3 800 $,2008,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Գազ,,,140000 կմ,Մեխանիկական,
Niva, Տեղադրված է՝  01.02.2019, ID: 1993633,4x4 Urban ,7 800 $,2016,"16""",Սև,3,Ամենագնաց,84,Ձախ,6,,Բենզին,1.8,Սև,25000 կմ,Մեխանիկական,Լիաքարշակ
Niva, Տեղադրված է՝  01.02.2019, ID: 1993590,4x4 Urban ,7 600 $,2016,,Սև,,Ամենագնաց,,Ձախ,,Poxanakum,Բենզին,,,25000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  01.02.2019, ID: 1993573,GX 470 ,14 000 $,2004,"17""",Սև,4,Ամենագնաց,235,Ձախ,8,Lexus gx 470,Գազ,4.7,Բեժ,170 կմ,Ավտոմատ,Լիաքարշակ
Opel, Տեղադրված է՝  01.02.2019, ID: 1993556,Astra ,2 700 $,2000,,Կապույտ,,Սեդան,,Ձախ,,astra g,Գազ,,,195000 կմ,Մեխանիկական,
Lexus, Տեղադրված է՝  01.02.2019, ID: 1993541,GX 470 ,16 700 $,2005,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Բենզին,,,127000 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  01.02.2019, ID: 1993536,Sorento ,11 000 $,2011,,Սև,,Ամենագնաց,,Ձախ,,2.4,Բենզին,,,106000 մղոն,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  01.02.2019, ID: 1993527,Colt ,3 700 $,2005,"15""",Այլ գույն,5,Հետչբեք,109,Աջ,,,Բենզին,1.5,Կապույտ,99000 կմ,Ավտոմատ,Առջևի
Mazda, Տեղադրված է՝  01.02.2019, ID: 1993517,6 ,6 400 $,2009,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,147000 մղոն,Ավտոմատ,
Mazda, Տեղադրված է՝  01.02.2019, ID: 1993515,6 ,6 400 $,2009,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,147000 մղոն,Ավտոմատ,
Mitsubishi, Տեղադրված է՝  01.02.2019, ID: 1993496,Airtrek ,5 300 $,2005,"16""",Սպիտակ,5,Ամենագնաց,163,Ձախ,4,2004-2005 4X4 2.4 MATOR PRASTOY,Բենզին,2.4,Սև,27250 կմ,Ավտոմատ,Լիաքարշակ
Opel, Տեղադրված է՝  01.02.2019, ID: 1993481,Astra ,3 300 $,2000,,Սև,,Հետչբեք,,Ձախ,,,Գազ,,,216000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  01.02.2019, ID: 1993430,Astra ,2 800 $,2000,"15""",Արծաթագույն,4,Հետչբեք,75,Ձախ,4,99-2000V. PRACTO MATOR.,Բենզին,1.6,Սև,113000 կմ,Մեխանիկական,Առջևի
Lexus, Տեղադրված է՝  01.02.2019, ID: 1993429,GX 470 ,23 700 $,2009,"17""",Սև,4,Ունիվերսալ,273,Ձախ,8,ZAVACKOY RESTAYLINGA-2009.,Բենզին,4.7,Բեժ,99000 կմ,Ավտոմատ,Լիաքարշակ
Mazda, Տեղադրված է՝  01.02.2019, ID: 1993418,Verisa ,3 700 $,2007,"15""",Սև,,Հետչբեք,113,Աջ,4,,Բենզին,1.5,Սև,73600 կմ,Ավտոմատ,
Kia, Տեղադրված է՝  01.02.2019, ID: 1993401,Rio ,3 500 $,2009,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,580000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  01.02.2019, ID: 1993395,Astra ,2 500 $,2000,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,174998 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  01.02.2019, ID: 1993393,Zafira ,4 600 $,2002,,Կարմիր,,Հետչբեք,,Ձախ,,2.3,Գազ,,,160000 կմ,Մեխանիկական,
Opel, Տեղադրված է՝  01.02.2019, ID: 1993387,Zafira ,3 600 $,2002,,Արծաթագույն,,Հետչբեք,,Ձախ,,1.6 ecotec,Բենզին,,,140000 կմ,Մեխանիկական,
Mazda, Տեղադրված է՝  01.02.2019, ID: 1993381,6 ,10 200 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,102000 կմ,Ավտոմատ,
